Year,SeriesCode,Country,Education level,Sex,Value
2005,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2005,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2005,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2005,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2005,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2005,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2005,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2005,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2005,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2005,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2020,SE_TRA_GRDL,Mexico,PREPRI,Female,81.23769
2020,SE_TRA_GRDL,Mexico,PREPRI,Male,51.81229
2020,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,90.28468
2020,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,79.93292
2020,SE_TRA_GRDL,Mexico,SECOND,Female,87.87004
2020,SE_TRA_GRDL,Mexico,PRIMAR,Female,91.49362
2020,SE_TRA_GRDL,Mexico,PRIMAR,Male,87.53656
2020,SE_TRA_GRDL,Mexico,SECOND,Both sexes,87.38135
2020,SE_TRA_GRDL,Mexico,SECOND,Male,86.85842
2019,SE_TRA_GRDL,Moldova,SECOND,Female,100.0
2006,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2006,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2006,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2006,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2006,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2006,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2006,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2006,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2006,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2006,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2016,SE_TRA_GRDL,Colombia,LOWSEC,Male,97.33294
2016,SE_TRA_GRDL,Colombia,LOWSEC,Female,98.59555
2016,SE_TRA_GRDL,Colombia,LOWSEC,Both sexes,98.00616
2016,SE_TRA_GRDL,Colombia,UPPSEC,Both sexes,98.49363
2016,SE_TRA_GRDL,Colombia,SECOND,Female,98.70425
2016,SE_TRA_GRDL,Colombia,SECOND,Male,97.55681
2016,SE_TRA_GRDL,Colombia,UPPSEC,Male,98.04327
2016,SE_TRA_GRDL,Colombia,PRIMAR,Male,91.58532
2017,SE_TRA_GRDL,Colombia,PRIMAR,Female,95.74971
2017,SE_TRA_GRDL,Colombia,SECOND,Both sexes,98.34087
2019,SE_TRA_GRDL,Moldova,UPPSEC,Female,100.0
2019,SE_TRA_GRDL,Moldova,PREPRI,Male,100.0
2019,SE_TRA_GRDL,Moldova,LOWSEC,Female,100.0
2019,SE_TRA_GRDL,Moldova,LOWSEC,Male,100.0
2019,SE_TRA_GRDL,Moldova,LOWSEC,Both sexes,100.0
2019,SE_TRA_GRDL,Moldova,PREPRI,Female,100.0
2019,SE_TRA_GRDL,Moldova,PRIMAR,Male,100.0
2019,SE_TRA_GRDL,Moldova,UPPSEC,Male,100.0
2019,SE_TRA_GRDL,Moldova,PRIMAR,Female,100.0
2019,SE_TRA_GRDL,Moldova,SECOND,Male,100.0
2019,SE_TRA_GRDL,Moldova,UPPSEC,Both sexes,100.0
2019,SE_TRA_GRDL,Moldova,SECOND,Both sexes,100.0
2019,SE_TRA_GRDL,Moldova,PRIMAR,Both sexes,100.0
2019,SE_TRA_GRDL,Moldova,PREPRI,Both sexes,100.0
2020,SE_TRA_GRDL,Moldova,PREPRI,Female,100.0
2020,SE_TRA_GRDL,Moldova,SECOND,Male,100.0
2020,SE_TRA_GRDL,Moldova,PRIMAR,Female,100.0
2020,SE_TRA_GRDL,Moldova,UPPSEC,Male,100.0
2020,SE_TRA_GRDL,Moldova,PRIMAR,Male,100.0
2020,SE_TRA_GRDL,Moldova,UPPSEC,Female,100.0
2020,SE_TRA_GRDL,Moldova,SECOND,Female,100.0
2020,SE_TRA_GRDL,Moldova,LOWSEC,Both sexes,100.0
2020,SE_TRA_GRDL,Moldova,LOWSEC,Male,100.0
2020,SE_TRA_GRDL,Moldova,LOWSEC,Female,100.0
2020,SE_TRA_GRDL,Moldova,PREPRI,Male,100.0
2020,SE_TRA_GRDL,Moldova,PREPRI,Both sexes,100.0
2020,SE_TRA_GRDL,Moldova,PRIMAR,Both sexes,100.0
2020,SE_TRA_GRDL,Moldova,SECOND,Both sexes,100.0
2020,SE_TRA_GRDL,Moldova,UPPSEC,Both sexes,100.0
2021,SE_TRA_GRDL,Moldova,PRIMAR,Both sexes,100.0
2006,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2006,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2007,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2007,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2007,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2007,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2007,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2007,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2007,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2007,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2017,SE_TRA_GRDL,Colombia,PRIMAR,Male,91.22409
2017,SE_TRA_GRDL,Colombia,UPPSEC,Male,98.29528
2017,SE_TRA_GRDL,Colombia,SECOND,Male,97.81546
2017,SE_TRA_GRDL,Colombia,SECOND,Female,98.84414
2017,SE_TRA_GRDL,Colombia,UPPSEC,Both sexes,98.6958
2017,SE_TRA_GRDL,Colombia,LOWSEC,Both sexes,98.19228
2017,SE_TRA_GRDL,Colombia,LOWSEC,Female,98.72828
2017,SE_TRA_GRDL,Colombia,LOWSEC,Male,97.58485
2017,SE_TRA_GRDL,Colombia,PRIMAR,Both sexes,94.72188
2017,SE_TRA_GRDL,Colombia,UPPSEC,Female,99.16245
2021,SE_TRA_GRDL,Moldova,PREPRI,Both sexes,100.0
2021,SE_TRA_GRDL,Moldova,PREPRI,Male,100.0
2021,SE_TRA_GRDL,Moldova,LOWSEC,Female,100.0
2021,SE_TRA_GRDL,Moldova,LOWSEC,Male,100.0
2021,SE_TRA_GRDL,Moldova,LOWSEC,Both sexes,100.0
2021,SE_TRA_GRDL,Moldova,PREPRI,Female,100.0
2021,SE_TRA_GRDL,Moldova,SECOND,Female,100.0
2021,SE_TRA_GRDL,Moldova,UPPSEC,Female,100.0
2021,SE_TRA_GRDL,Moldova,PRIMAR,Male,100.0
2021,SE_TRA_GRDL,Moldova,UPPSEC,Male,100.0
2007,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2007,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2007,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2007,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2008,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2008,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2008,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2008,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2008,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2008,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2019,SE_TRA_GRDL,Colombia,UPPSEC,Female,99.53206
2019,SE_TRA_GRDL,Colombia,PRIMAR,Both sexes,97.49479
2019,SE_TRA_GRDL,Colombia,PREPRI,Both sexes,97.30919
2019,SE_TRA_GRDL,Colombia,LOWSEC,Male,98.83603
2019,SE_TRA_GRDL,Colombia,LOWSEC,Female,99.37457
2019,SE_TRA_GRDL,Colombia,LOWSEC,Both sexes,99.11162
2019,SE_TRA_GRDL,Colombia,PRIMAR,Female,98.15497
2019,SE_TRA_GRDL,Colombia,PREPRI,Male,93.98315
2019,SE_TRA_GRDL,Colombia,PREPRI,Female,97.42573
2019,SE_TRA_GRDL,Colombia,UPPSEC,Both sexes,99.26244
2001,SE_TRA_GRDL,Croatia,UPPSEC,Female,100.0
2001,SE_TRA_GRDL,Croatia,PRIMAR,Both sexes,100.0
2001,SE_TRA_GRDL,Croatia,PREPRI,Male,94.11765
2001,SE_TRA_GRDL,Croatia,LOWSEC,Female,100.0
2001,SE_TRA_GRDL,Croatia,LOWSEC,Both sexes,100.0
2001,SE_TRA_GRDL,Croatia,PREPRI,Female,80.58833
2001,SE_TRA_GRDL,Croatia,PRIMAR,Female,100.0
2001,SE_TRA_GRDL,Croatia,PREPRI,Both sexes,80.62441
2001,SE_TRA_GRDL,Croatia,SECOND,Male,100.0
2001,SE_TRA_GRDL,Croatia,SECOND,Female,100.0
2019,SE_TRA_GRDL,Colombia,SECOND,Female,99.42099
2019,SE_TRA_GRDL,Colombia,SECOND,Male,98.88822
2019,SE_TRA_GRDL,Colombia,UPPSEC,Male,99.00292
2019,SE_TRA_GRDL,Colombia,SECOND,Both sexes,99.15742
2019,SE_TRA_GRDL,Colombia,PRIMAR,Male,95.26953
2020,SE_TRA_GRDL,Colombia,PRIMAR,Female,98.66586
2020,SE_TRA_GRDL,Colombia,PRIMAR,Male,98.59681
2020,SE_TRA_GRDL,Colombia,SECOND,Both sexes,98.2218
2020,SE_TRA_GRDL,Colombia,UPPSEC,Male,98.40805
2020,SE_TRA_GRDL,Colombia,SECOND,Male,97.9808
2020,SE_TRA_GRDL,Colombia,PRIMAR,Both sexes,98.65055
2020,SE_TRA_GRDL,Colombia,UPPSEC,Female,98.99011
2020,SE_TRA_GRDL,Colombia,SECOND,Female,98.4597
2020,SE_TRA_GRDL,Colombia,UPPSEC,Both sexes,98.67251
2020,SE_TRA_GRDL,Colombia,PREPRI,Female,96.79057
2020,SE_TRA_GRDL,Colombia,PREPRI,Male,96.1368
2020,SE_TRA_GRDL,Colombia,LOWSEC,Both sexes,97.99062
2020,SE_TRA_GRDL,Colombia,LOWSEC,Female,98.22572
2020,SE_TRA_GRDL,Colombia,LOWSEC,Male,97.72731
2020,SE_TRA_GRDL,Colombia,PREPRI,Both sexes,96.76808
2008,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2008,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2008,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2008,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2008,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2008,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2009,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2009,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2009,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2009,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2009,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2009,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2009,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2009,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2009,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2009,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2009,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2009,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2010,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2010,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2001,SE_TRA_GRDL,Croatia,UPPSEC,Both sexes,100.0
2001,SE_TRA_GRDL,Croatia,LOWSEC,Male,100.0
2001,SE_TRA_GRDL,Croatia,PRIMAR,Male,100.0
2001,SE_TRA_GRDL,Croatia,SECOND,Both sexes,100.0
2001,SE_TRA_GRDL,Croatia,UPPSEC,Male,100.0
2002,SE_TRA_GRDL,Croatia,PRIMAR,Female,100.0
2002,SE_TRA_GRDL,Croatia,UPPSEC,Male,100.0
2002,SE_TRA_GRDL,Croatia,SECOND,Both sexes,100.0
2002,SE_TRA_GRDL,Croatia,PRIMAR,Male,100.0
2002,SE_TRA_GRDL,Croatia,LOWSEC,Male,100.0
2010,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2010,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2010,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2010,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2010,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2010,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2010,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2010,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2010,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2010,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2011,SE_TRA_GRDL,Republic of Korea,PREPRI,Both sexes,100.0
2011,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2011,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2011,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2011,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2011,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2011,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2011,SE_TRA_GRDL,Republic of Korea,PREPRI,Male,100.0
2011,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2011,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2021,SE_TRA_GRDL,Colombia,UPPSEC,Female,98.52245
2021,SE_TRA_GRDL,Colombia,PRIMAR,Both sexes,94.40482
2021,SE_TRA_GRDL,Colombia,PREPRI,Both sexes,87.88445
2021,SE_TRA_GRDL,Colombia,LOWSEC,Male,96.63108
2021,SE_TRA_GRDL,Colombia,SECOND,Both sexes,97.47157
2021,SE_TRA_GRDL,Colombia,PRIMAR,Male,90.94754
2021,SE_TRA_GRDL,Colombia,PRIMAR,Female,95.43774
2021,SE_TRA_GRDL,Colombia,LOWSEC,Female,97.59927
2021,SE_TRA_GRDL,Colombia,LOWSEC,Both sexes,97.14582
2021,SE_TRA_GRDL,Colombia,PREPRI,Male,87.36413
2002,SE_TRA_GRDL,Croatia,UPPSEC,Both sexes,100.0
2002,SE_TRA_GRDL,Croatia,PRIMAR,Both sexes,100.0
2002,SE_TRA_GRDL,Croatia,UPPSEC,Female,100.0
2002,SE_TRA_GRDL,Croatia,SECOND,Female,100.0
2002,SE_TRA_GRDL,Croatia,SECOND,Male,100.0
2002,SE_TRA_GRDL,Croatia,PREPRI,Both sexes,77.65774
2002,SE_TRA_GRDL,Croatia,PREPRI,Female,77.61561
2002,SE_TRA_GRDL,Croatia,LOWSEC,Both sexes,100.0
2002,SE_TRA_GRDL,Croatia,LOWSEC,Female,100.0
2002,SE_TRA_GRDL,Croatia,PREPRI,Male,90.90909
2021,SE_TRA_GRDL,Colombia,PREPRI,Female,87.90297
2021,SE_TRA_GRDL,Colombia,SECOND,Female,97.88477
2021,SE_TRA_GRDL,Colombia,UPPSEC,Both sexes,98.09359
2021,SE_TRA_GRDL,Colombia,SECOND,Male,97.04978
2021,SE_TRA_GRDL,Colombia,UPPSEC,Male,97.73623
2008,SE_TRA_GRDL,Viet Nam,LOWSEC,Both sexes,98.20021
2008,SE_TRA_GRDL,Viet Nam,PRIMAR,Both sexes,98.62724
2008,SE_TRA_GRDL,Viet Nam,PRIMAR,Male,94.30779
2008,SE_TRA_GRDL,Viet Nam,LOWSEC,Female,98.81152
2008,SE_TRA_GRDL,Viet Nam,LOWSEC,Male,96.9368
2011,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2011,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2011,SE_TRA_GRDL,Republic of Korea,PREPRI,Female,100.0
2011,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2011,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2012,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2012,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2012,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2012,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2012,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2008,SE_TRA_GRDL,Viet Nam,PRIMAR,Female,99.8935
2009,SE_TRA_GRDL,Viet Nam,PRIMAR,Female,99.76279
2009,SE_TRA_GRDL,Viet Nam,LOWSEC,Male,95.32471
2009,SE_TRA_GRDL,Viet Nam,LOWSEC,Female,97.93646
2009,SE_TRA_GRDL,Viet Nam,PRIMAR,Male,99.20528
2009,SE_TRA_GRDL,Viet Nam,PRIMAR,Both sexes,99.63995
2009,SE_TRA_GRDL,Viet Nam,LOWSEC,Both sexes,97.08231
2010,SE_TRA_GRDL,Viet Nam,LOWSEC,Both sexes,99.06438
2010,SE_TRA_GRDL,Viet Nam,PRIMAR,Both sexes,98.33487
2010,SE_TRA_GRDL,Viet Nam,PRIMAR,Male,97.89933
2021,SE_TRA_GRDL,Moldova,PRIMAR,Female,100.0
2021,SE_TRA_GRDL,Moldova,SECOND,Male,100.0
2021,SE_TRA_GRDL,Moldova,UPPSEC,Both sexes,100.0
2021,SE_TRA_GRDL,Moldova,SECOND,Both sexes,100.0
2010,SE_TRA_GRDL,Poland,LOWSEC,Both sexes,98.7
2010,SE_TRA_GRDL,Poland,PRIMAR,Both sexes,99.3
2010,SE_TRA_GRDL,Poland,PREPRI,Both sexes,97.8
2010,SE_TRA_GRDL,Poland,SECOND,Both sexes,98.52289
2010,SE_TRA_GRDL,Poland,UPPSEC,Both sexes,98.4
2011,SE_TRA_GRDL,Poland,UPPSEC,Both sexes,98.4
2012,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2012,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2012,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2012,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2012,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2012,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2012,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2013,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2013,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2013,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2011,SE_TRA_GRDL,Poland,SECOND,Both sexes,98.57849
2011,SE_TRA_GRDL,Poland,PREPRI,Both sexes,98.1
2011,SE_TRA_GRDL,Poland,PRIMAR,Both sexes,99.5
2011,SE_TRA_GRDL,Poland,LOWSEC,Both sexes,98.8
2012,SE_TRA_GRDL,Poland,PREPRI,Both sexes,98.2
2012,SE_TRA_GRDL,Poland,PRIMAR,Both sexes,99.5
2012,SE_TRA_GRDL,Poland,SECOND,Both sexes,98.66817
2012,SE_TRA_GRDL,Poland,UPPSEC,Both sexes,98.4
2012,SE_TRA_GRDL,Poland,LOWSEC,Both sexes,99.0
2013,SE_TRA_GRDL,Poland,UPPSEC,Both sexes,98.5
2013,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2013,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2013,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2013,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2013,SE_TRA_GRDL,Republic of Korea,PREPRI,Male,100.0
2013,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2013,SE_TRA_GRDL,Republic of Korea,PREPRI,Both sexes,100.0
2013,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2013,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2013,SE_TRA_GRDL,Republic of Korea,PREPRI,Female,100.0
2013,SE_TRA_GRDL,Poland,SECOND,Both sexes,98.76989
2013,SE_TRA_GRDL,Poland,PREPRI,Both sexes,98.3
2013,SE_TRA_GRDL,Poland,PRIMAR,Both sexes,99.6
2013,SE_TRA_GRDL,Poland,LOWSEC,Both sexes,99.1
2014,SE_TRA_GRDL,Poland,LOWSEC,Both sexes,99.2
2014,SE_TRA_GRDL,Poland,PREPRI,Both sexes,98.4
2014,SE_TRA_GRDL,Poland,PRIMAR,Both sexes,99.6
2014,SE_TRA_GRDL,Poland,SECOND,Both sexes,98.82218
2014,SE_TRA_GRDL,Poland,UPPSEC,Both sexes,98.5
2015,SE_TRA_GRDL,Poland,UPPSEC,Both sexes,98.4
2013,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2013,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2014,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2014,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2014,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2014,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2014,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2014,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2014,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2014,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2015,SE_TRA_GRDL,Poland,SECOND,Both sexes,98.77188
2015,SE_TRA_GRDL,Poland,PRIMAR,Both sexes,99.6
2015,SE_TRA_GRDL,Poland,PREPRI,Both sexes,98.4
2015,SE_TRA_GRDL,Poland,LOWSEC,Both sexes,99.2
2016,SE_TRA_GRDL,Poland,LOWSEC,Both sexes,99.3
2016,SE_TRA_GRDL,Poland,PREPRI,Both sexes,98.3
2016,SE_TRA_GRDL,Poland,PRIMAR,Both sexes,99.6
2016,SE_TRA_GRDL,Poland,SECOND,Both sexes,98.76987
2016,SE_TRA_GRDL,Poland,UPPSEC,Both sexes,98.3
2017,SE_TRA_GRDL,Poland,LOWSEC,Both sexes,99.2
2010,SE_TRA_GRDL,Viet Nam,PRIMAR,Female,98.45854
2011,SE_TRA_GRDL,Viet Nam,PRIMAR,Female,99.27735
2011,SE_TRA_GRDL,Viet Nam,PRIMAR,Male,99.38765
2011,SE_TRA_GRDL,Viet Nam,PRIMAR,Both sexes,99.30258
2011,SE_TRA_GRDL,Viet Nam,LOWSEC,Both sexes,99.23475
2011,SE_TRA_GRDL,Viet Nam,PREPRI,Both sexes,98.50548
2012,SE_TRA_GRDL,Viet Nam,LOWSEC,Male,98.82937
2012,SE_TRA_GRDL,Viet Nam,LOWSEC,Both sexes,99.07715
2012,SE_TRA_GRDL,Viet Nam,PRIMAR,Both sexes,99.5883
2012,SE_TRA_GRDL,Viet Nam,PRIMAR,Male,99.7303
2017,SE_TRA_GRDL,Poland,UPPSEC,Both sexes,98.3
2017,SE_TRA_GRDL,Poland,SECOND,Both sexes,98.72604
2017,SE_TRA_GRDL,Poland,PRIMAR,Both sexes,99.5
2017,SE_TRA_GRDL,Poland,PREPRI,Both sexes,98.3
2018,SE_TRA_GRDL,Poland,LOWSEC,Both sexes,100.0
2018,SE_TRA_GRDL,Poland,LOWSEC,Male,100.0
2018,SE_TRA_GRDL,Poland,LOWSEC,Female,100.0
2018,SE_TRA_GRDL,Poland,PREPRI,Female,100.0
2018,SE_TRA_GRDL,Poland,PREPRI,Both sexes,100.0
2018,SE_TRA_GRDL,Poland,UPPSEC,Female,100.0
2014,SE_TRA_GRDL,Republic of Korea,PREPRI,Female,100.0
2014,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2014,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2014,SE_TRA_GRDL,Republic of Korea,PREPRI,Both sexes,100.0
2014,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2014,SE_TRA_GRDL,Republic of Korea,PREPRI,Male,100.0
2014,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2015,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2015,SE_TRA_GRDL,Republic of Korea,PREPRI,Both sexes,100.0
2015,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2018,SE_TRA_GRDL,Poland,SECOND,Female,100.0
2018,SE_TRA_GRDL,Poland,PRIMAR,Both sexes,100.0
2018,SE_TRA_GRDL,Poland,PREPRI,Male,100.0
2018,SE_TRA_GRDL,Poland,SECOND,Both sexes,100.0
2018,SE_TRA_GRDL,Poland,UPPSEC,Male,100.0
2018,SE_TRA_GRDL,Poland,UPPSEC,Both sexes,100.0
2018,SE_TRA_GRDL,Poland,SECOND,Male,100.0
2018,SE_TRA_GRDL,Poland,PRIMAR,Male,100.0
2018,SE_TRA_GRDL,Poland,PRIMAR,Female,100.0
2019,SE_TRA_GRDL,Poland,SECOND,Female,100.0
2012,SE_TRA_GRDL,Viet Nam,PRIMAR,Female,99.54687
2012,SE_TRA_GRDL,Viet Nam,LOWSEC,Female,99.20237
2013,SE_TRA_GRDL,Viet Nam,PREPRI,Both sexes,97.09899
2014,SE_TRA_GRDL,Viet Nam,PREPRI,Both sexes,97.7467
2014,SE_TRA_GRDL,Viet Nam,LOWSEC,Both sexes,100.0
2014,SE_TRA_GRDL,Viet Nam,PREPRI,Female,97.91463
2014,SE_TRA_GRDL,Viet Nam,PRIMAR,Both sexes,100.0
2014,SE_TRA_GRDL,Viet Nam,PREPRI,Male,85.2898
2014,SE_TRA_GRDL,Viet Nam,LOWSEC,Male,100.0
2014,SE_TRA_GRDL,Viet Nam,LOWSEC,Female,100.0
2015,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2015,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2015,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2015,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2015,SE_TRA_GRDL,Republic of Korea,PREPRI,Male,100.0
2015,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2015,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2015,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2015,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2015,SE_TRA_GRDL,Republic of Korea,PREPRI,Female,100.0
2014,SE_TRA_GRDL,Viet Nam,PRIMAR,Female,100.0
2014,SE_TRA_GRDL,Viet Nam,PRIMAR,Male,100.0
2015,SE_TRA_GRDL,Viet Nam,LOWSEC,Male,99.3351
2015,SE_TRA_GRDL,Viet Nam,PREPRI,Male,96.61211
2015,SE_TRA_GRDL,Viet Nam,PRIMAR,Both sexes,99.47605
2015,SE_TRA_GRDL,Viet Nam,PREPRI,Female,98.70497
