Year,SeriesCode,Country,Education level,Location,Quantile,Sex,Value
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 4,Male,50
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 4,Female,80
2015,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 5 (richest),Female,92
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 5 (richest),Male,86
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 2,Female,51
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 4,Male,40
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 1 (poorest),Both sexes,20
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 2,Female,60
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 4,Both sexes,46
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Total or no breakdown,Male,45
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Total or no breakdown,Male,38
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 5 (richest),Male,54
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,96
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 3,Both sexes,54
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 3,Male,41
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 3,Female,61
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Total or no breakdown,Male,95
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 4,Both sexes,96
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 1 (poorest),Both sexes,93
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 2,Both sexes,93
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 4,Female,53
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 4,Female,98
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 2,Both sexes,51
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 3,Male,93
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,93
2015,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 1 (poorest),Female,27
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Total or no breakdown,Female,94
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 5 (richest),Male,100
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Total or no breakdown,Male,92
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 4,Male,98
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 3,Both sexes,93
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 2,Male,92
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 2,Female,93
2015,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Total or no breakdown,Female,95
2015,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,70
2015,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Total or no breakdown,Male,65
2015,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 1 (poorest),Both sexes,50
2015,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Total or no breakdown,Female,73
2015,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Total or no breakdown,Male,63
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Total or no breakdown,Female,61
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Total or no breakdown,Female,96
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 2,Female,95
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 2,Male,87
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 4,Male,98
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Total or no breakdown,Male,93
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 5 (richest),Male,84
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Total or no breakdown,Female,94
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 1 (poorest),Female,38
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,94
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 3,Male,95
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 2,Both sexes,47
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 5 (richest),Female,98
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 2,Both sexes,91
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 1 (poorest),Both sexes,92
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 4,Both sexes,98
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Total or no breakdown,Male,95
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 3,Female,63
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 5 (richest),Both sexes,99
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,96
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Total or no breakdown,Male,40
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 5 (richest),Male,54
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Total or no breakdown,Male,50
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 4,Both sexes,43
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 1 (poorest),Both sexes,32
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 4,Male,32
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 2,Female,51
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 5 (richest),Male,90
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 5 (richest),Female,99
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 4,Female,80
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 5 (richest),Both sexes,96
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 2,Both sexes,47
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 4,Female,75
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 5 (richest),Both sexes,60
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Total or no breakdown,Male,54
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 1 (poorest),Male,26
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 3,Both sexes,56
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 3,Female,71
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Total or no breakdown,Male,94
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 1 (poorest),Male,47
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 3,Both sexes,97
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 3,Female,97
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 2,Female,98
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 1 (poorest),Male,89
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 3,Male,97
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 3,Male,97
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 4,Female,98
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 1 (poorest),Female,95
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 2,Both sexes,62
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 2,Female,73
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 1 (poorest),Both sexes,90
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 1 (poorest),Female,49
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 2,Male,58
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 1 (poorest),Female,92
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 3,Female,78
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 3,Both sexes,64
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 4,Male,99
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 3,Male,63
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 2,Male,62
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 4,Female,100
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 2,Male,63
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 4,Male,55
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 4,Both sexes,68
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 5 (richest),Female,83
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 5 (richest),Female,98
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Total or no breakdown,Female,68
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 1 (poorest),Female,53
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 1 (poorest),Both sexes,51
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 3,Male,67
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 5 (richest),Both sexes,94
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 4,Female,87
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 5 (richest),Male,91
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,71
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 5 (richest),Male,80
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 1 (poorest),Male,42
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 1 (poorest),Female,56
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Total or no breakdown,Female,50
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 4,Both sexes,72
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 3,Both sexes,97
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 5 (richest),Male,99
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 1 (poorest),Male,22
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 1 (poorest),Both sexes,87
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 1 (poorest),Female,84
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 5 (richest),Female,88
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 5 (richest),Female,100
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 4,Female,98
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Total or no breakdown,Female,97
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 4,Female,61
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 4,Male,98
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 5 (richest),Both sexes,86
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 3,Female,99
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 1 (poorest),Male,90
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 3,Male,45
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 3,Both sexes,62
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,59
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 5 (richest),Female,66
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 3,Male,52
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Total or no breakdown,Female,64
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 4,Male,63
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 2,Female,52
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 1 (poorest),Both sexes,31
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 3,Both sexes,53
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,55
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 2,Both sexes,32
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 1 (poorest),Both sexes,30
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 4,Both sexes,65
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 4,Male,55
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 2,Male,44
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 2,Male,42
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 1 (poorest),Female,34
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 2,Male,29
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,45
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 1 (poorest),Male,33
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 2,Female,34
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 5 (richest),Female,90
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 5 (richest),Male,94
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 5 (richest),Both sexes,90
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 1 (poorest),Female,29
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 3,Female,61
2016,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 3,Male,53
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 3,Female,96
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 2,Male,95
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,95
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 3,Both sexes,97
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 4,Both sexes,100
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 2,Both sexes,96
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 5 (richest),Both sexes,100
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 4,Both sexes,98
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 1 (poorest),Both sexes,48
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 2,Both sexes,95
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 2,Male,93
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 5 (richest),Male,100
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 1 (poorest),Male,89
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 2,Female,97
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 5 (richest),Both sexes,99
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 5 (richest),Female,100
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 3,Female,66
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 1 (poorest),Male,49
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 2,Both sexes,65
2016,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 5 (richest),Male,99
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 3,Both sexes,72
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 2,Female,63
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 5 (richest),Both sexes,82
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 2,Female,73
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 4,Both sexes,80
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 4,Female,80
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,69
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 2,Both sexes,67
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 3,Male,62
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,64
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 3,Female,72
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 4,Female,84
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Total or no breakdown,Male,60
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 3,Both sexes,67
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 4,Male,79
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 4,Male,76
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Total or no breakdown,Female,76
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 4,Both sexes,83
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Total or no breakdown,Male,65
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Total or no breakdown,Female,73
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 1 (poorest),Both sexes,50
2016,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Total or no breakdown,Male,67
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Total or no breakdown,Female,75
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 4,Both sexes,83
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 4,Male,76
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 3,Both sexes,68
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Total or no breakdown,Male,60
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 4,Female,88
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 3,Female,80
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,66
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 2,Both sexes,64
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,68
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 4,Female,85
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 4,Both sexes,79
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 2,Female,73
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 5 (richest),Both sexes,80
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 3,Both sexes,70
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 5 (richest),Female,100
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 5 (richest),Male,100
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 2,Both sexes,64
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 3,Female,73
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 5 (richest),Both sexes,100
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 2,Female,97
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 1 (poorest),Male,92
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 5 (richest),Male,93
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 2,Male,95
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 1 (poorest),Both sexes,54
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 2,Both sexes,96
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 5 (richest),Both sexes,99
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 2,Both sexes,98
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 3,Both sexes,97
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 4,Both sexes,100
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,96
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 2,Male,99
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 3,Male,36
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 3,Female,70
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 1 (poorest),Female,41
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 5 (richest),Both sexes,93
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 5 (richest),Male,96
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 5 (richest),Female,91
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 1 (poorest),Male,19
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,56
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 2,Male,50
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 1 (poorest),Female,38
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 2,Male,41
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 2,Male,39
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 4,Both sexes,69
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 1 (poorest),Both sexes,33
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 2,Both sexes,46
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,57
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 3,Both sexes,55
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 1 (poorest),Both sexes,31
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 4,Male,68
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 3,Male,48
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Total or no breakdown,Female,65
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 5 (richest),Female,84
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,58
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 3,Both sexes,51
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 1 (poorest),Male,95
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 3,Female,98
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 5 (richest),Both sexes,87
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Quantile 4,Female,72
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 4,Male,94
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Total or no breakdown,Female,98
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 5 (richest),Female,100
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,All areas,Quantile 5 (richest),Female,87
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 1 (poorest),Female,85
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Rural,Quantile 1 (poorest),Both sexes,91
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 1 (poorest),Male,25
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,All areas,Quantile 5 (richest),Male,99
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Urban,Quantile 4,Both sexes,72
2017,SE_TOT_CPLR,Costa Rica,UPPSEC,Rural,Total or no breakdown,Female,61
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 1 (poorest),Female,50
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 1 (poorest),Male,49
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 5 (richest),Male,75
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,69
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 4,Male,71
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 5 (richest),Male,91
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 4,Female,92
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 5 (richest),Both sexes,93
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 3,Male,61
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 1 (poorest),Both sexes,50
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 1 (poorest),Female,53
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 3,Male,57
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Total or no breakdown,Female,73
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,All areas,Quantile 5 (richest),Female,96
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 5 (richest),Female,86
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 4,Both sexes,73
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 4,Male,60
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Urban,Quantile 2,Male,55
2017,SE_TOT_CPLR,Costa Rica,LOWSEC,Rural,Quantile 2,Female,64
2017,SE_TOT_CPLR,Costa Rica,PRIMAR,Urban,Quantile 4,Female,100
