Year,SeriesCode,Country,Age,Location,Sex,Value
2011,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Male,31
2011,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Both sexes,32
2011,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Female,32
2011,SD_MDP_MUHC,Hungary,ALLAGE,Rural,Both sexes,36
2012,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Female,34
2015,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Female,41
2016,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Male,39
2016,SD_MDP_MUHC,Serbia,<16Y,All areas,Both sexes,38
2016,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Both sexes,39
2016,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Female,38
2012,SD_MDP_MUHC,Hungary,ALLAGE,Urban,Both sexes,30
2012,SD_MDP_MUHC,Hungary,ALLAGE,Rural,Both sexes,39
2012,SD_MDP_MUHC,Hungary,<16Y,All areas,Both sexes,42
2012,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Male,33
2012,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Both sexes,34
2017,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Both sexes,37
2017,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Male,36
2017,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Female,37
2017,SD_MDP_MUHC,Serbia,<16Y,All areas,Both sexes,39
2018,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Both sexes,34
2013,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Male,34
2013,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Female,35
2013,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Both sexes,35
2013,SD_MDP_MUHC,Hungary,ALLAGE,Rural,Both sexes,41
2013,SD_MDP_MUHC,Hungary,<16Y,All areas,Both sexes,44
2018,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Male,34
2018,SD_MDP_MUHC,Serbia,<16Y,All areas,Both sexes,35
2018,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Female,34
2019,SD_MDP_MUHC,Serbia,<16Y,All areas,Both sexes,35
2019,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Male,31
2013,SD_MDP_MUHC,Hungary,ALLAGE,Urban,Both sexes,32
2014,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Female,32
2014,SD_MDP_MUHC,Hungary,ALLAGE,Rural,Both sexes,38
2014,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Male,31
2014,SD_MDP_MUHC,Hungary,ALLAGE,Urban,Both sexes,28
2019,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Both sexes,32
2019,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Female,32
2020,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Male,29
2020,SD_MDP_MUHC,Serbia,<16Y,All areas,Both sexes,29
2020,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Female,31
2020,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Both sexes,30
2021,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Both sexes,28
2021,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Male,27
2021,SD_MDP_MUHC,Serbia,<16Y,All areas,Both sexes,26
2021,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Female,30
2010,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Both sexes,21
2010,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Female,22
2010,SD_MDP_MUHC,Slovakia,<18Y,All areas,Both sexes,25
2010,SD_MDP_MUHC,Slovakia,ALLAGE,Urban,Both sexes,18
2010,SD_MDP_MUHC,Slovakia,ALLAGE,Rural,Both sexes,25
2014,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Both sexes,32
2014,SD_MDP_MUHC,Hungary,<16Y,All areas,Both sexes,42
2015,SD_MDP_MUHC,Hungary,ALLAGE,Rural,Both sexes,33
2015,SD_MDP_MUHC,Hungary,<16Y,All areas,Both sexes,36
2015,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Female,28
2010,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Male,20
2011,SD_MDP_MUHC,Slovakia,ALLAGE,Rural,Both sexes,24
2011,SD_MDP_MUHC,Slovakia,ALLAGE,Urban,Both sexes,18
2011,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Female,22
2011,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Male,20
2015,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Both sexes,28
2015,SD_MDP_MUHC,Hungary,ALLAGE,Urban,Both sexes,24
2015,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Male,28
2016,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Female,27
2016,SD_MDP_MUHC,Hungary,<16Y,All areas,Both sexes,34
2011,SD_MDP_MUHC,Slovakia,<16Y,All areas,Both sexes,26
2011,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Both sexes,21
2012,SD_MDP_MUHC,Slovakia,ALLAGE,Urban,Both sexes,17
2012,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Female,21
2012,SD_MDP_MUHC,Slovakia,ALLAGE,Rural,Both sexes,25
2016,SD_MDP_MUHC,Hungary,ALLAGE,Rural,Both sexes,31
2016,SD_MDP_MUHC,Hungary,ALLAGE,Urban,Both sexes,22
2016,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Male,26
2016,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Both sexes,26
2017,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Male,25
2012,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Male,20
2012,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Both sexes,21
2012,SD_MDP_MUHC,Slovakia,<16Y,All areas,Both sexes,26
2013,SD_MDP_MUHC,Slovakia,<16Y,All areas,Both sexes,25
2013,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Male,19
2013,SD_MDP_MUHC,Slovakia,ALLAGE,Rural,Both sexes,22
2013,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Female,20
2013,SD_MDP_MUHC,Slovakia,ALLAGE,Urban,Both sexes,18
2013,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Both sexes,20
2014,SD_MDP_MUHC,Slovakia,<16Y,All areas,Both sexes,23
2017,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Female,26
2017,SD_MDP_MUHC,Hungary,ALLAGE,Urban,Both sexes,23
2017,SD_MDP_MUHC,Hungary,ALLAGE,Rural,Both sexes,31
2017,SD_MDP_MUHC,Hungary,<16Y,All areas,Both sexes,32
2017,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Both sexes,26
2014,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Both sexes,18
2014,SD_MDP_MUHC,Slovakia,ALLAGE,Urban,Both sexes,17
2014,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Male,18
2014,SD_MDP_MUHC,Slovakia,ALLAGE,Rural,Both sexes,21
2014,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Female,19
2015,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Female,19
2015,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Both sexes,18
2015,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Male,18
2015,SD_MDP_MUHC,Slovakia,ALLAGE,Rural,Both sexes,21
2015,SD_MDP_MUHC,Slovakia,ALLAGE,Urban,Both sexes,17
2015,SD_MDP_MUHC,Slovakia,<16Y,All areas,Both sexes,26
2016,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Male,18
2016,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Female,18
2016,SD_MDP_MUHC,Slovakia,ALLAGE,Rural,Both sexes,22
2016,SD_MDP_MUHC,Slovakia,ALLAGE,Urban,Both sexes,16
2016,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Both sexes,18
2016,SD_MDP_MUHC,Slovakia,<16Y,All areas,Both sexes,25
2017,SD_MDP_MUHC,Slovakia,ALLAGE,Urban,Both sexes,15
2017,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Male,16
2017,SD_MDP_MUHC,Slovakia,<16Y,All areas,Both sexes,22
2017,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Both sexes,16
2017,SD_MDP_MUHC,Slovakia,ALLAGE,Rural,Both sexes,18
2017,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Female,16
2018,SD_MDP_MUHC,Slovakia,ALLAGE,Rural,Both sexes,19
2018,SD_MDP_MUHC,Slovakia,<16Y,All areas,Both sexes,24
2018,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Female,17
2018,SD_MDP_MUHC,Slovakia,ALLAGE,Urban,Both sexes,14
2018,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Both sexes,16
2018,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Male,16
2019,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Both sexes,16
2019,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Male,16
2019,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Female,17
2019,SD_MDP_MUHC,Slovakia,<16Y,All areas,Both sexes,21
2019,SD_MDP_MUHC,Slovakia,ALLAGE,Rural,Both sexes,18
2019,SD_MDP_MUHC,Slovakia,ALLAGE,Urban,Both sexes,15
2020,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Male,15
2020,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Female,15
2020,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Both sexes,15
2020,SD_MDP_MUHC,Slovakia,<16Y,All areas,Both sexes,19
2021,SD_MDP_MUHC,Slovakia,<16Y,All areas,Both sexes,20
2018,SD_MDP_MUHC,Hungary,ALLAGE,Urban,Both sexes,17
2018,SD_MDP_MUHC,Hungary,ALLAGE,Rural,Both sexes,26
2018,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Male,19
2018,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Female,20
2018,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Both sexes,20
2021,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Female,16
2021,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Male,15
2021,SD_MDP_MUHC,Slovakia,ALLAGE,All areas,Both sexes,16
2010,SD_MDP_MUHC,Slovenia,ALLAGE,Urban,Both sexes,17
2010,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Male,17
2010,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Female,20
2010,SD_MDP_MUHC,Slovenia,ALLAGE,Rural,Both sexes,20
2010,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Both sexes,18
2010,SD_MDP_MUHC,Slovenia,<18Y,All areas,Both sexes,15
2011,SD_MDP_MUHC,Slovenia,ALLAGE,Rural,Both sexes,20
2011,SD_MDP_MUHC,Slovenia,<16Y,All areas,Both sexes,17
2011,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Both sexes,19
2011,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Female,21
2011,SD_MDP_MUHC,Slovenia,ALLAGE,Urban,Both sexes,18
2011,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Male,17
2018,SD_MDP_MUHC,Hungary,<16Y,All areas,Both sexes,23
2019,SD_MDP_MUHC,Hungary,<16Y,All areas,Both sexes,22
2019,SD_MDP_MUHC,Hungary,ALLAGE,Urban,Both sexes,17
2019,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Female,20
2019,SD_MDP_MUHC,Hungary,ALLAGE,Rural,Both sexes,23
2012,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Male,18
2012,SD_MDP_MUHC,Slovenia,<16Y,All areas,Both sexes,16
2012,SD_MDP_MUHC,Slovenia,ALLAGE,Rural,Both sexes,20
2012,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Female,21
2012,SD_MDP_MUHC,Slovenia,ALLAGE,Urban,Both sexes,19
2019,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Both sexes,19
2019,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Male,18
2020,SD_MDP_MUHC,Hungary,<16Y,All areas,Both sexes,18
2020,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Female,18
2020,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Male,18
2012,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Both sexes,20
2013,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Female,21
2013,SD_MDP_MUHC,Slovenia,ALLAGE,Rural,Both sexes,22
2013,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Both sexes,20
2013,SD_MDP_MUHC,Slovenia,ALLAGE,Urban,Both sexes,19
2020,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Both sexes,18
2021,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Female,20
2021,SD_MDP_MUHC,Hungary,<16Y,All areas,Both sexes,23
2021,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Male,19
2021,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Both sexes,19
2010,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Both sexes,14
2010,SD_MDP_MUHC,Iceland,ALLAGE,Rural,Both sexes,15
2010,SD_MDP_MUHC,Iceland,<18Y,All areas,Both sexes,17
2010,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Male,14
2010,SD_MDP_MUHC,Iceland,ALLAGE,Urban,Both sexes,13
2013,SD_MDP_MUHC,Slovenia,<16Y,All areas,Both sexes,17
2013,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Male,19
2014,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Both sexes,20
2014,SD_MDP_MUHC,Slovenia,ALLAGE,Rural,Both sexes,22
2014,SD_MDP_MUHC,Slovenia,ALLAGE,Urban,Both sexes,20
2010,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Female,14
2011,SD_MDP_MUHC,Iceland,ALLAGE,Rural,Both sexes,13
2011,SD_MDP_MUHC,Iceland,<16Y,All areas,Both sexes,17
2011,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Female,14
2011,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Both sexes,14
2011,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Male,13
2011,SD_MDP_MUHC,Iceland,ALLAGE,Urban,Both sexes,14
2012,SD_MDP_MUHC,Iceland,ALLAGE,Rural,Both sexes,12
2012,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Female,13
2012,SD_MDP_MUHC,Iceland,ALLAGE,Urban,Both sexes,13
2014,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Female,22
2014,SD_MDP_MUHC,Slovenia,<16Y,All areas,Both sexes,18
2014,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Male,19
2015,SD_MDP_MUHC,Slovenia,ALLAGE,Urban,Both sexes,19
2015,SD_MDP_MUHC,Slovenia,<16Y,All areas,Both sexes,16
2012,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Male,13
2012,SD_MDP_MUHC,Iceland,<16Y,All areas,Both sexes,17
2012,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Both sexes,13
2013,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Female,13
2013,SD_MDP_MUHC,Iceland,ALLAGE,Urban,Both sexes,13
2015,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Female,21
2015,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Male,18
2015,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Both sexes,19
2015,SD_MDP_MUHC,Slovenia,ALLAGE,Rural,Both sexes,19
2016,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Male,17
2013,SD_MDP_MUHC,Iceland,ALLAGE,Rural,Both sexes,13
2013,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Male,13
2013,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Both sexes,13
2013,SD_MDP_MUHC,Iceland,<16Y,All areas,Both sexes,17
2014,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Male,11
2016,SD_MDP_MUHC,Slovenia,ALLAGE,Urban,Both sexes,18
2016,SD_MDP_MUHC,Slovenia,<16Y,All areas,Both sexes,14
2016,SD_MDP_MUHC,Slovenia,ALLAGE,Rural,Both sexes,19
2016,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Both sexes,18
2016,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Female,20
2014,SD_MDP_MUHC,Iceland,ALLAGE,Urban,Both sexes,12
2014,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Female,12
2014,SD_MDP_MUHC,Iceland,ALLAGE,Rural,Both sexes,9
2014,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Both sexes,11
2014,SD_MDP_MUHC,Iceland,<16Y,All areas,Both sexes,14
2017,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Both sexes,17
2017,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Male,16
2017,SD_MDP_MUHC,Slovenia,ALLAGE,Rural,Both sexes,18
2017,SD_MDP_MUHC,Slovenia,ALLAGE,Urban,Both sexes,17
2017,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Female,18
2017,SD_MDP_MUHC,Slovenia,<16Y,All areas,Both sexes,15
2018,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Male,15
2018,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Both sexes,16
2018,SD_MDP_MUHC,Slovenia,ALLAGE,Urban,Both sexes,16
2018,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Female,17
2018,SD_MDP_MUHC,Slovenia,<16Y,All areas,Both sexes,13
2018,SD_MDP_MUHC,Slovenia,ALLAGE,Rural,Both sexes,17
2019,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Male,13
2019,SD_MDP_MUHC,Slovenia,<16Y,All areas,Both sexes,12
2019,SD_MDP_MUHC,Slovenia,ALLAGE,Rural,Both sexes,14
2019,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Both sexes,14
2019,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Female,16
2019,SD_MDP_MUHC,Slovenia,ALLAGE,Urban,Both sexes,15
2020,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Male,14
2020,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Both sexes,15
2015,SD_MDP_MUHC,Iceland,ALLAGE,Urban,Both sexes,13
2015,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Male,12
2015,SD_MDP_MUHC,Iceland,ALLAGE,Rural,Both sexes,9
2015,SD_MDP_MUHC,Iceland,<16Y,All areas,Both sexes,15
2015,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Both sexes,13
2020,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Female,16
2020,SD_MDP_MUHC,Slovenia,<16Y,All areas,Both sexes,12
2021,SD_MDP_MUHC,Slovenia,<16Y,All areas,Both sexes,11
2021,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Male,13
2021,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Female,14
2015,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Female,13
2016,SD_MDP_MUHC,Iceland,<16Y,All areas,Both sexes,15
2016,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Female,13
2016,SD_MDP_MUHC,Iceland,ALLAGE,Rural,Both sexes,11
2016,SD_MDP_MUHC,Iceland,ALLAGE,Urban,Both sexes,12
2021,SD_MDP_MUHC,Slovenia,ALLAGE,All areas,Both sexes,13
2010,SD_MDP_MUHC,Spain,ALLAGE,All areas,Both sexes,26
2010,SD_MDP_MUHC,Spain,<18Y,All areas,Both sexes,33
2010,SD_MDP_MUHC,Spain,ALLAGE,All areas,Male,26
2010,SD_MDP_MUHC,Spain,ALLAGE,All areas,Female,27
2016,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Male,12
2016,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Both sexes,12
2017,SD_MDP_MUHC,Iceland,ALLAGE,Rural,Both sexes,11
2017,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Both sexes,13
2017,SD_MDP_MUHC,Iceland,ALLAGE,Urban,Both sexes,13
2017,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Male,12
2017,SD_MDP_MUHC,Iceland,<16Y,All areas,Both sexes,15
2017,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Female,14
2018,SD_MDP_MUHC,Iceland,ALLAGE,Urban,Both sexes,11
2018,SD_MDP_MUHC,Iceland,ALLAGE,Rural,Both sexes,12
2010,SD_MDP_MUHC,Spain,ALLAGE,Urban,Both sexes,24
2010,SD_MDP_MUHC,Spain,ALLAGE,Rural,Both sexes,31
2011,SD_MDP_MUHC,Spain,ALLAGE,All areas,Both sexes,27
2011,SD_MDP_MUHC,Spain,ALLAGE,All areas,Male,26
2011,SD_MDP_MUHC,Spain,ALLAGE,Rural,Both sexes,31
2018,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Both sexes,11
2018,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Female,11
2018,SD_MDP_MUHC,Iceland,<16Y,All areas,Both sexes,13
2018,SD_MDP_MUHC,Iceland,ALLAGE,All areas,Male,11
2010,SD_MDP_MUHC,Ireland,ALLAGE,Urban,Both sexes,26
2011,SD_MDP_MUHC,Spain,ALLAGE,Urban,Both sexes,25
2011,SD_MDP_MUHC,Spain,ALLAGE,All areas,Female,27
2011,SD_MDP_MUHC,Spain,<16Y,All areas,Both sexes,32
2012,SD_MDP_MUHC,Spain,ALLAGE,All areas,Female,27
2012,SD_MDP_MUHC,Spain,ALLAGE,All areas,Male,27
2010,SD_MDP_MUHC,Ireland,ALLAGE,Rural,Both sexes,29
2010,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Female,28
2010,SD_MDP_MUHC,Ireland,<18Y,All areas,Both sexes,34
2010,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Both sexes,27
2010,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Male,27
2012,SD_MDP_MUHC,Spain,<16Y,All areas,Both sexes,31
2012,SD_MDP_MUHC,Spain,ALLAGE,All areas,Both sexes,27
2012,SD_MDP_MUHC,Spain,ALLAGE,Rural,Both sexes,31
2012,SD_MDP_MUHC,Spain,ALLAGE,Urban,Both sexes,26
2013,SD_MDP_MUHC,Spain,<16Y,All areas,Both sexes,32
2011,SD_MDP_MUHC,Ireland,ALLAGE,Urban,Both sexes,30
2011,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Both sexes,29
2011,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Male,29
2011,SD_MDP_MUHC,Ireland,<16Y,All areas,Both sexes,34
2011,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Female,30
2013,SD_MDP_MUHC,Spain,ALLAGE,All areas,Both sexes,27
2013,SD_MDP_MUHC,Spain,ALLAGE,Urban,Both sexes,25
2013,SD_MDP_MUHC,Spain,ALLAGE,Rural,Both sexes,35
2013,SD_MDP_MUHC,Spain,ALLAGE,All areas,Female,27
2013,SD_MDP_MUHC,Spain,ALLAGE,All areas,Male,28
2011,SD_MDP_MUHC,Ireland,ALLAGE,Rural,Both sexes,29
2012,SD_MDP_MUHC,Ireland,ALLAGE,Urban,Both sexes,31
2012,SD_MDP_MUHC,Ireland,<16Y,All areas,Both sexes,32
2012,SD_MDP_MUHC,Ireland,ALLAGE,Rural,Both sexes,30
2012,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Male,30
2014,SD_MDP_MUHC,Spain,<16Y,All areas,Both sexes,35
2014,SD_MDP_MUHC,Spain,ALLAGE,All areas,Both sexes,29
2014,SD_MDP_MUHC,Spain,ALLAGE,All areas,Male,29
2014,SD_MDP_MUHC,Spain,ALLAGE,Urban,Both sexes,27
2014,SD_MDP_MUHC,Spain,ALLAGE,Rural,Both sexes,35
2012,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Female,30
2012,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Both sexes,30
2013,SD_MDP_MUHC,Ireland,ALLAGE,Rural,Both sexes,32
2013,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Female,31
2013,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Male,29
2014,SD_MDP_MUHC,Spain,ALLAGE,All areas,Female,29
2015,SD_MDP_MUHC,Spain,<16Y,All areas,Both sexes,33
2015,SD_MDP_MUHC,Spain,ALLAGE,Rural,Both sexes,34
2015,SD_MDP_MUHC,Spain,ALLAGE,All areas,Female,28
2015,SD_MDP_MUHC,Spain,ALLAGE,Urban,Both sexes,27
2015,SD_MDP_MUHC,Spain,ALLAGE,All areas,Male,29
2015,SD_MDP_MUHC,Spain,ALLAGE,All areas,Both sexes,29
2016,SD_MDP_MUHC,Spain,<16Y,All areas,Both sexes,32
2016,SD_MDP_MUHC,Spain,ALLAGE,All areas,Female,28
2016,SD_MDP_MUHC,Spain,ALLAGE,Urban,Both sexes,26
2013,SD_MDP_MUHC,Ireland,ALLAGE,Urban,Both sexes,29
2013,SD_MDP_MUHC,Ireland,<16Y,All areas,Both sexes,34
2013,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Both sexes,30
2014,SD_MDP_MUHC,Ireland,ALLAGE,Urban,Both sexes,27
2014,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Male,27
2014,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Both sexes,28
2014,SD_MDP_MUHC,Ireland,<16Y,All areas,Both sexes,30
2014,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Female,28
2014,SD_MDP_MUHC,Ireland,ALLAGE,Rural,Both sexes,29
2015,SD_MDP_MUHC,Ireland,ALLAGE,Urban,Both sexes,25
2015,SD_MDP_MUHC,Ireland,<16Y,All areas,Both sexes,28
2015,SD_MDP_MUHC,Ireland,ALLAGE,Rural,Both sexes,26
2015,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Female,27
2015,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Male,26
2015,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Both sexes,26
2016,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Both sexes,24
2016,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Female,26
2016,SD_MDP_MUHC,Ireland,ALLAGE,Rural,Both sexes,24
2016,SD_MDP_MUHC,Ireland,ALLAGE,Urban,Both sexes,23
2016,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Male,23
2016,SD_MDP_MUHC,Ireland,<16Y,All areas,Both sexes,27
2017,SD_MDP_MUHC,Ireland,ALLAGE,Urban,Both sexes,22
2017,SD_MDP_MUHC,Ireland,<16Y,All areas,Both sexes,24
2017,SD_MDP_MUHC,Ireland,ALLAGE,Rural,Both sexes,23
2017,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Male,22
2017,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Female,24
2017,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Both sexes,23
2018,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Female,23
2018,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Both sexes,21
2018,SD_MDP_MUHC,Ireland,ALLAGE,Urban,Both sexes,20
2018,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Male,20
2018,SD_MDP_MUHC,Ireland,ALLAGE,Rural,Both sexes,22
2018,SD_MDP_MUHC,Ireland,<16Y,All areas,Both sexes,23
2019,SD_MDP_MUHC,Ireland,ALLAGE,Urban,Both sexes,20
