Year,SeriesCode,Country,Migratory status,Sex,Value
2013,SL_EMP_INJUR,Czechia,NONMIG,Male,1025.73
2011,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Male,2419.67
2011,SL_EMP_INJUR,Luxembourg,NONMIG,Both sexes,522.48
2011,SL_EMP_INJUR,Luxembourg,NONMIG,Male,656.48
2011,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,1771.23
2011,SL_EMP_INJUR,Luxembourg,NONMIG,Female,331.99
2012,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Male,2335.19
2013,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,1029.72
2013,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,560.75
2013,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,826.16
2014,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,1057.81
2014,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,850.53
2014,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,579.88
2012,SL_EMP_INJUR,Luxembourg,NONMIG,Both sexes,536.14
2012,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Female,866.26
2012,SL_EMP_INJUR,Luxembourg,NONMIG,Male,611.42
2012,SL_EMP_INJUR,Luxembourg,NONMIG,Female,430.93
2012,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,1730.52
2013,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Male,2530.83
2014,SL_EMP_INJUR,Czechia,NONMIG,Both sexes,845.45
2014,SL_EMP_INJUR,Czechia,NONMIG,Female,577.36
2014,SL_EMP_INJUR,Czechia,NONMIG,Male,1051.4
2015,SL_EMP_INJUR,Czechia,NONMIG,Male,1093.6
2015,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,1105.87
2015,SL_EMP_INJUR,Czechia,NONMIG,Female,612.81
2013,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,1886.36
2013,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Female,944.87
2013,SL_EMP_INJUR,Luxembourg,NONMIG,Female,444.71
2013,SL_EMP_INJUR,Luxembourg,NONMIG,Both sexes,605.12
2013,SL_EMP_INJUR,Luxembourg,NONMIG,Male,720.09
2014,SL_EMP_INJUR,Luxembourg,NONMIG,Male,1206.02
2008,SL_EMP_INJUR,Türkiye,NONMIG,Female,180.79
2009,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,654.26
2009,SL_EMP_INJUR,Türkiye,NONMIG,Female,152.12
2009,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,813.48
2009,SL_EMP_INJUR,Türkiye,MIGPER,Male,88.6
2009,SL_EMP_INJUR,Türkiye,MIGPER,Both sexes,33.56
2015,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,890.21
2015,SL_EMP_INJUR,Czechia,NONMIG,Both sexes,882.05
2015,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,614.87
2016,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,885.75
2017,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,862.15
2018,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,932.01
2019,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,893.69
2020,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,744.63
2000,SL_EMP_INJUR,Denmark,Total or no breakdown,Female,1336.0
2000,SL_EMP_INJUR,Denmark,Total or no breakdown,Both sexes,1734.0
2000,SL_EMP_INJUR,Denmark,Total or no breakdown,Male,2076.0
2001,SL_EMP_INJUR,Denmark,Total or no breakdown,Both sexes,1574.0
2001,SL_EMP_INJUR,Denmark,Total or no breakdown,Male,1876.0
2001,SL_EMP_INJUR,Denmark,Total or no breakdown,Female,1226.0
2014,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Male,4140.25
2014,SL_EMP_INJUR,Luxembourg,NONMIG,Both sexes,917.16
2014,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Female,1333.55
2014,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,2886.72
2014,SL_EMP_INJUR,Luxembourg,NONMIG,Female,568.43
2015,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,1865.96
2009,SL_EMP_INJUR,Denmark,NONMIG,Male,2258.2
2009,SL_EMP_INJUR,Denmark,NONMIG,Female,1836.81
2009,SL_EMP_INJUR,Denmark,Total or no breakdown,Female,1897.23
2009,SL_EMP_INJUR,Denmark,NONMIG,Both sexes,2061.27
2009,SL_EMP_INJUR,Denmark,Total or no breakdown,Both sexes,2157.77
2009,SL_EMP_INJUR,Denmark,Total or no breakdown,Male,2387.85
2010,SL_EMP_INJUR,Denmark,Total or no breakdown,Female,1998.15
2010,SL_EMP_INJUR,Denmark,NONMIG,Female,1918.3
2010,SL_EMP_INJUR,Denmark,NONMIG,Male,2470.76
2010,SL_EMP_INJUR,Denmark,Total or no breakdown,Both sexes,2323.45
2010,SL_EMP_INJUR,Denmark,NONMIG,Both sexes,2206.08
2010,SL_EMP_INJUR,Denmark,Total or no breakdown,Male,2624.54
2011,SL_EMP_INJUR,Denmark,Total or no breakdown,Male,2444.01
2011,SL_EMP_INJUR,Denmark,NONMIG,Female,1768.79
2009,SL_EMP_INJUR,Türkiye,NONMIG,Male,814.69
2009,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,150.81
2009,SL_EMP_INJUR,Türkiye,MIGPER,Female,0.0
2009,SL_EMP_INJUR,Türkiye,NONMIG,Both sexes,656.33
2010,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,578.91
2010,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,147.17
2011,SL_EMP_INJUR,Denmark,NONMIG,Male,2290.9
2011,SL_EMP_INJUR,Denmark,NONMIG,Both sexes,2040.34
2011,SL_EMP_INJUR,Denmark,Total or no breakdown,Both sexes,2150.11
2011,SL_EMP_INJUR,Denmark,Total or no breakdown,Female,1833.35
2012,SL_EMP_INJUR,Denmark,Total or no breakdown,Both sexes,2142.46
2012,SL_EMP_INJUR,Denmark,NONMIG,Female,1769.23
2012,SL_EMP_INJUR,Denmark,Total or no breakdown,Female,1826.79
2012,SL_EMP_INJUR,Denmark,NONMIG,Both sexes,2043.93
2012,SL_EMP_INJUR,Denmark,Total or no breakdown,Male,2427.56
2012,SL_EMP_INJUR,Denmark,NONMIG,Male,2290.98
2013,SL_EMP_INJUR,Denmark,Total or no breakdown,Male,2376.29
2013,SL_EMP_INJUR,Denmark,NONMIG,Male,2259.62
2013,SL_EMP_INJUR,Denmark,NONMIG,Both sexes,1992.93
2013,SL_EMP_INJUR,Denmark,Total or no breakdown,Both sexes,2074.0
2015,SL_EMP_INJUR,Luxembourg,NONMIG,Female,440.04
2015,SL_EMP_INJUR,Luxembourg,NONMIG,Both sexes,579.8
2015,SL_EMP_INJUR,Luxembourg,NONMIG,Male,689.98
2015,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Female,955.02
2015,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Male,2532.18
2016,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,2055.41
2013,SL_EMP_INJUR,Denmark,NONMIG,Female,1695.6
2013,SL_EMP_INJUR,Denmark,Total or no breakdown,Female,1740.39
2014,SL_EMP_INJUR,Denmark,NONMIG,Male,1978.91
2014,SL_EMP_INJUR,Denmark,Total or no breakdown,Both sexes,1988.13
2014,SL_EMP_INJUR,Denmark,Total or no breakdown,Female,1719.77
2014,SL_EMP_INJUR,Denmark,NONMIG,Both sexes,1766.46
2014,SL_EMP_INJUR,Denmark,NONMIG,Female,1528.85
2014,SL_EMP_INJUR,Denmark,Total or no breakdown,Male,2228.21
2015,SL_EMP_INJUR,Denmark,Total or no breakdown,Female,1500.93
2015,SL_EMP_INJUR,Denmark,Total or no breakdown,Both sexes,1793.92
2015,SL_EMP_INJUR,Denmark,NONMIG,Female,1494.48
2015,SL_EMP_INJUR,Denmark,NONMIG,Male,1986.64
2015,SL_EMP_INJUR,Denmark,NONMIG,Both sexes,1755.52
2015,SL_EMP_INJUR,Denmark,Total or no breakdown,Male,2052.79
2010,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,717.78
2010,SL_EMP_INJUR,Türkiye,MIGPER,Both sexes,77.69
2010,SL_EMP_INJUR,Türkiye,MIGPER,Female,40.13
2010,SL_EMP_INJUR,Türkiye,NONMIG,Both sexes,580.81
2010,SL_EMP_INJUR,Türkiye,NONMIG,Male,718.93
2010,SL_EMP_INJUR,Türkiye,NONMIG,Female,148.19
2017,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,1833.22
2018,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,1929.55
2019,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,1896.02
2020,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,1461.49
2000,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,3789.0
2001,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,3649.1
2001,SL_EMP_INJUR,Malta,Total or no breakdown,Female,1443.4
2016,SL_EMP_INJUR,Denmark,Total or no breakdown,Both sexes,1782.44
2017,SL_EMP_INJUR,Denmark,Total or no breakdown,Both sexes,1608.2
2018,SL_EMP_INJUR,Denmark,Total or no breakdown,Both sexes,1732.93
2019,SL_EMP_INJUR,Denmark,Total or no breakdown,Both sexes,1836.86
2020,SL_EMP_INJUR,Denmark,Total or no breakdown,Both sexes,2565.19
2000,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,482.0
2000,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,625.0
2000,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,330.0
2001,SL_EMP_INJUR,Malta,Total or no breakdown,Male,4476.8
2002,SL_EMP_INJUR,Malta,Total or no breakdown,Female,1185.2
2002,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,3475.4
2002,SL_EMP_INJUR,Malta,Total or no breakdown,Male,4437.7
2003,SL_EMP_INJUR,Malta,Total or no breakdown,Male,4159.8
2003,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,3227.6
2003,SL_EMP_INJUR,Malta,Total or no breakdown,Female,1172.5
2001,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,685.95
2001,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,563.79
2001,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,437.28
2002,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,717.31
2002,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,328.36
2002,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,526.05
2003,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,538.28
2003,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,741.16
2004,SL_EMP_INJUR,Malta,Total or no breakdown,Male,3513.0
2004,SL_EMP_INJUR,Malta,Total or no breakdown,Female,1104.0
2004,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,2776.0
2005,SL_EMP_INJUR,Malta,Total or no breakdown,Female,1110.0
2005,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,2651.0
2005,SL_EMP_INJUR,Malta,Total or no breakdown,Male,3318.0
2006,SL_EMP_INJUR,Malta,Total or no breakdown,Male,3707.0
2006,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,2862.0
2006,SL_EMP_INJUR,Malta,Total or no breakdown,Female,1063.0
2007,SL_EMP_INJUR,Malta,Total or no breakdown,Male,3696.0
2007,SL_EMP_INJUR,Malta,Total or no breakdown,Female,980.0
2007,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,2777.0
2008,SL_EMP_INJUR,Malta,Total or no breakdown,Female,1002.08
2008,SL_EMP_INJUR,Malta,Total or no breakdown,Male,3228.4
2003,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,327.96
2004,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,552.81
2004,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,777.33
2004,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,326.25
2005,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,559.93
2005,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,351.91
2005,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,772.38
2006,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,351.0
2008,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,2503.84
2009,SL_EMP_INJUR,Malta,Total or no breakdown,Female,673.96
2009,SL_EMP_INJUR,Malta,NONMIG,Both sexes,1699.59
2009,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,1707.54
2009,SL_EMP_INJUR,Malta,NONMIG,Female,683.95
2009,SL_EMP_INJUR,Malta,Total or no breakdown,Male,2227.18
2009,SL_EMP_INJUR,Malta,NONMIG,Male,2202.96
2006,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,747.0
2006,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,561.0
2007,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,365.0
2007,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,562.0
2007,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,757.0
2008,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,425.7
2008,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,615.0
2008,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,801.5
2010,SL_EMP_INJUR,Malta,NONMIG,Male,2133.92
2010,SL_EMP_INJUR,Malta,Total or no breakdown,Male,2145.4
2010,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,1645.42
2010,SL_EMP_INJUR,Malta,NONMIG,Female,698.78
2010,SL_EMP_INJUR,Malta,NONMIG,Both sexes,1651.56
2010,SL_EMP_INJUR,Malta,Total or no breakdown,Female,680.02
2011,SL_EMP_INJUR,Malta,NONMIG,Female,602.6
2011,SL_EMP_INJUR,Malta,NONMIG,Male,1884.26
2011,SL_EMP_INJUR,Malta,Total or no breakdown,Female,599.08
2011,SL_EMP_INJUR,Malta,NONMIG,Both sexes,1444.1
2011,SL_EMP_INJUR,Malta,Total or no breakdown,Male,1912.27
2011,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,1457.52
2009,SL_EMP_INJUR,Estonia,NONMIG,Both sexes,937.61
2009,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,1120.81
2009,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,914.3
2009,SL_EMP_INJUR,Estonia,NONMIG,Male,1174.98
2009,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,732.92
2009,SL_EMP_INJUR,Estonia,NONMIG,Female,738.72
2012,SL_EMP_INJUR,Malta,NONMIG,Male,2248.11
2012,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,1656.29
2012,SL_EMP_INJUR,Malta,NONMIG,Both sexes,1708.49
2012,SL_EMP_INJUR,Malta,Total or no breakdown,Female,687.56
2012,SL_EMP_INJUR,Malta,Total or no breakdown,Male,2172.91
2012,SL_EMP_INJUR,Malta,NONMIG,Female,695.99
2013,SL_EMP_INJUR,Malta,Total or no breakdown,Female,659.16
2013,SL_EMP_INJUR,Malta,NONMIG,Female,695.08
2013,SL_EMP_INJUR,Malta,NONMIG,Both sexes,1540.77
2013,SL_EMP_INJUR,Malta,NONMIG,Male,2037.04
2013,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,1479.49
2013,SL_EMP_INJUR,Malta,Total or no breakdown,Male,1975.82
2010,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,1060.35
2010,SL_EMP_INJUR,Estonia,NONMIG,Male,1332.51
2010,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,845.53
2010,SL_EMP_INJUR,Estonia,NONMIG,Both sexes,1060.87
2010,SL_EMP_INJUR,Estonia,NONMIG,Female,832.55
2010,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,1307.36
2011,SL_EMP_INJUR,Estonia,NONMIG,Both sexes,944.38
2011,SL_EMP_INJUR,Estonia,NONMIG,Female,764.14
2011,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,1143.51
2011,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,806.26
2011,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,973.12
2011,SL_EMP_INJUR,Estonia,NONMIG,Male,1138.13
2014,SL_EMP_INJUR,Malta,Total or no breakdown,Male,1998.68
2014,SL_EMP_INJUR,Malta,NONMIG,Female,602.23
2014,SL_EMP_INJUR,Malta,Total or no breakdown,Female,568.57
2014,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,1449.11
2014,SL_EMP_INJUR,Malta,NONMIG,Male,2060.24
2014,SL_EMP_INJUR,Malta,NONMIG,Both sexes,1511.64
2012,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,936.38
2012,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,1106.13
2012,SL_EMP_INJUR,Estonia,NONMIG,Both sexes,940.06
2012,SL_EMP_INJUR,Estonia,NONMIG,Female,766.68
2012,SL_EMP_INJUR,Estonia,NONMIG,Male,1127.32
2012,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,769.41
2010,SL_EMP_INJUR,Türkiye,MIGPER,Male,135.2
2011,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,584.55
2011,SL_EMP_INJUR,Türkiye,MIGPER,Both sexes,213.9
2011,SL_EMP_INJUR,Türkiye,NONMIG,Female,144.54
2011,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,726.89
2011,SL_EMP_INJUR,Türkiye,MIGPER,Female,96.26
2015,SL_EMP_INJUR,Malta,NONMIG,Male,1785.52
2015,SL_EMP_INJUR,Malta,NONMIG,Female,536.52
2015,SL_EMP_INJUR,Malta,NONMIG,Both sexes,1304.72
2015,SL_EMP_INJUR,Malta,Total or no breakdown,Female,511.4
2015,SL_EMP_INJUR,Malta,Total or no breakdown,Male,1685.11
2015,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,1230.78
2013,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,1207.06
2013,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,774.28
2013,SL_EMP_INJUR,Estonia,NONMIG,Both sexes,993.15
2013,SL_EMP_INJUR,Estonia,NONMIG,Female,774.81
2013,SL_EMP_INJUR,Estonia,NONMIG,Male,1215.42
2013,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,993.5
2014,SL_EMP_INJUR,Estonia,NONMIG,Female,731.24
2014,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,1280.46
2014,SL_EMP_INJUR,Estonia,NONMIG,Male,1301.03
2014,SL_EMP_INJUR,Estonia,NONMIG,Both sexes,1014.83
2014,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,719.19
2014,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,1006.67
2015,SL_EMP_INJUR,Estonia,NONMIG,Both sexes,1117.73
2015,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,1083.67
2015,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,666.12
2015,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,1506.4
2015,SL_EMP_INJUR,Estonia,NONMIG,Female,693.4
2015,SL_EMP_INJUR,Estonia,NONMIG,Male,1570.98
2016,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,1547.0
2016,SL_EMP_INJUR,Malta,MIGPER,Female,705.0
2016,SL_EMP_INJUR,Malta,MIGPER,Both sexes,1083.0
2016,SL_EMP_INJUR,Malta,NONMIG,Both sexes,1626.0
2016,SL_EMP_INJUR,Malta,NONMIG,Male,2152.0
2016,SL_EMP_INJUR,Malta,Total or no breakdown,Male,2023.0
2016,SL_EMP_INJUR,Malta,MIGPER,Male,1305.0
2016,SL_EMP_INJUR,Malta,Total or no breakdown,Female,814.0
2016,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,998.48
2016,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,784.21
2016,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,560.1
2017,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,953.39
2018,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,937.12
2019,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,1032.85
2020,SL_EMP_INJUR,Estonia,NONMIG,Both sexes,1000.32
2020,SL_EMP_INJUR,Estonia,MIGPER,Male,635.28
2011,SL_EMP_INJUR,Türkiye,NONMIG,Both sexes,586.02
2011,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,144.1
2011,SL_EMP_INJUR,Türkiye,MIGPER,Male,360.94
2011,SL_EMP_INJUR,Türkiye,NONMIG,Male,727.74
2012,SL_EMP_INJUR,Türkiye,MIGPER,Female,171.21
2012,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,177.61
2016,SL_EMP_INJUR,Malta,NONMIG,Female,831.0
2017,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,1443.0
2017,SL_EMP_INJUR,Malta,NONMIG,Both sexes,1547.0
2017,SL_EMP_INJUR,Malta,Total or no breakdown,Male,1920.0
2017,SL_EMP_INJUR,Malta,MIGPER,Both sexes,941.0
2017,SL_EMP_INJUR,Malta,Total or no breakdown,Female,725.0
2017,SL_EMP_INJUR,Malta,NONMIG,Male,2045.0
2017,SL_EMP_INJUR,Malta,NONMIG,Female,796.0
2020,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,436.07
2020,SL_EMP_INJUR,Estonia,NONMIG,Female,475.79
2020,SL_EMP_INJUR,Estonia,MIGPER,Both sexes,437.51
2020,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,919.0
2020,SL_EMP_INJUR,Estonia,MIGPER,Female,150.46
2020,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,1372.76
2020,SL_EMP_INJUR,Estonia,NONMIG,Male,1519.39
2021,SL_EMP_INJUR,Estonia,Total or no breakdown,Both sexes,593.0
2017,SL_EMP_INJUR,Malta,MIGPER,Male,1313.0
2017,SL_EMP_INJUR,Malta,MIGPER,Female,388.0
2018,SL_EMP_INJUR,Malta,NONMIG,Male,1865.0
2018,SL_EMP_INJUR,Malta,NONMIG,Both sexes,1432.0
2018,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,1363.0
2018,SL_EMP_INJUR,Malta,Total or no breakdown,Male,1837.0
2018,SL_EMP_INJUR,Malta,MIGPER,Male,1710.0
2018,SL_EMP_INJUR,Malta,Total or no breakdown,Female,668.0
2021,SL_EMP_INJUR,Estonia,Total or no breakdown,Male,786.0
2021,SL_EMP_INJUR,Estonia,Total or no breakdown,Female,396.0
2000,SL_EMP_INJUR,Finland,Total or no breakdown,Both sexes,2879.0
2000,SL_EMP_INJUR,Finland,Total or no breakdown,Female,1372.0
2000,SL_EMP_INJUR,Finland,Total or no breakdown,Male,4378.0
2001,SL_EMP_INJUR,Finland,Total or no breakdown,Both sexes,2829.0
2001,SL_EMP_INJUR,Finland,Total or no breakdown,Male,4273.0
2001,SL_EMP_INJUR,Finland,Total or no breakdown,Female,1378.0
2002,SL_EMP_INJUR,Finland,Total or no breakdown,Both sexes,2793.0
2002,SL_EMP_INJUR,Finland,Total or no breakdown,Male,4212.0
2002,SL_EMP_INJUR,Finland,Total or no breakdown,Female,1399.0
2003,SL_EMP_INJUR,Finland,Total or no breakdown,Male,4087.0
2003,SL_EMP_INJUR,Finland,Total or no breakdown,Female,1392.0
2003,SL_EMP_INJUR,Finland,Total or no breakdown,Both sexes,2730.0
2004,SL_EMP_INJUR,Finland,Total or no breakdown,Female,1406.0
2012,SL_EMP_INJUR,Türkiye,MIGPER,Male,503.2
2012,SL_EMP_INJUR,Türkiye,MIGPER,Both sexes,313.07
2012,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,713.03
2012,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,578.4
2012,SL_EMP_INJUR,Türkiye,NONMIG,Male,713.57
2012,SL_EMP_INJUR,Türkiye,NONMIG,Both sexes,579.59
2012,SL_EMP_INJUR,Türkiye,NONMIG,Female,177.68
2013,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,1168.79
2013,SL_EMP_INJUR,Türkiye,NONMIG,Female,517.28
2013,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,512.55
2013,SL_EMP_INJUR,Türkiye,MIGPER,Both sexes,116.32
2013,SL_EMP_INJUR,Türkiye,MIGPER,Male,202.58
2004,SL_EMP_INJUR,Finland,Total or no breakdown,Male,4043.0
2004,SL_EMP_INJUR,Finland,Total or no breakdown,Both sexes,2715.0
2005,SL_EMP_INJUR,Finland,Total or no breakdown,Both sexes,2887.0
2005,SL_EMP_INJUR,Finland,Total or no breakdown,Male,4280.0
2005,SL_EMP_INJUR,Finland,Total or no breakdown,Female,1524.0
2006,SL_EMP_INJUR,Finland,Total or no breakdown,Both sexes,2892.0
2006,SL_EMP_INJUR,Finland,Total or no breakdown,Male,4281.0
2013,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,1384.18
2013,SL_EMP_INJUR,Türkiye,NONMIG,Both sexes,1173.45
2013,SL_EMP_INJUR,Türkiye,MIGPER,Female,51.08
2013,SL_EMP_INJUR,Türkiye,NONMIG,Male,1387.17
2014,SL_EMP_INJUR,Türkiye,NONMIG,Male,1498.59
2014,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,1494.74
2006,SL_EMP_INJUR,Finland,Total or no breakdown,Female,1537.0
2007,SL_EMP_INJUR,Finland,Total or no breakdown,Female,1535.0
2007,SL_EMP_INJUR,Finland,Total or no breakdown,Male,4189.0
2007,SL_EMP_INJUR,Finland,Total or no breakdown,Both sexes,2845.0
2009,SL_EMP_INJUR,Finland,NONMIG,Female,1175.44
2009,SL_EMP_INJUR,Finland,Total or no breakdown,Both sexes,1884.41
2009,SL_EMP_INJUR,Finland,NONMIG,Both sexes,1906.61
2009,SL_EMP_INJUR,Finland,Total or no breakdown,Male,2575.02
2009,SL_EMP_INJUR,Finland,NONMIG,Male,2610.46
2009,SL_EMP_INJUR,Finland,Total or no breakdown,Female,1163.68
2010,SL_EMP_INJUR,Finland,Total or no breakdown,Female,1231.99
2010,SL_EMP_INJUR,Finland,NONMIG,Female,1247.81
2010,SL_EMP_INJUR,Finland,Total or no breakdown,Both sexes,1971.99
2018,SL_EMP_INJUR,Malta,MIGPER,Female,417.0
2018,SL_EMP_INJUR,Malta,NONMIG,Female,747.0
2018,SL_EMP_INJUR,Malta,MIGPER,Both sexes,1098.0
2019,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,1278.0
2019,SL_EMP_INJUR,Malta,MIGPER,Both sexes,1053.0
2019,SL_EMP_INJUR,Malta,NONMIG,Female,772.0
2019,SL_EMP_INJUR,Malta,MIGPER,Male,1474.0
2019,SL_EMP_INJUR,Malta,NONMIG,Male,1715.0
2010,SL_EMP_INJUR,Finland,NONMIG,Both sexes,1995.01
2010,SL_EMP_INJUR,Finland,Total or no breakdown,Male,2670.45
2010,SL_EMP_INJUR,Finland,NONMIG,Male,2702.49
2011,SL_EMP_INJUR,Finland,Total or no breakdown,Both sexes,2138.69
2011,SL_EMP_INJUR,Finland,NONMIG,Both sexes,2168.08
2011,SL_EMP_INJUR,Finland,Total or no breakdown,Male,2910.55
2019,SL_EMP_INJUR,Malta,Total or no breakdown,Male,1662.0
2019,SL_EMP_INJUR,Malta,Total or no breakdown,Female,708.0
