Year,SeriesCode,GeoAreaName,Type of occupation,Value
2010,SH_MED_DEN,Switzerland,DENT,5.25
2011,SH_MED_DEN,Switzerland,DENT,5.21
2011,SH_MED_DEN,Switzerland,PHAR,6.65
2011,SH_MED_DEN,Switzerland,NURSMID,154.61
2011,SH_MED_DEN,Switzerland,PHYS,38.34
2012,SH_MED_DEN,Switzerland,NURSMID,158.82
2012,SH_MED_DEN,Switzerland,PHAR,6.66
2012,SH_MED_DEN,Switzerland,DENT,5.23
2014,SH_MED_DEN,Lithuania,DENT,8.91
2014,SH_MED_DEN,Lithuania,PHAR,10.39
2015,SH_MED_DEN,Lithuania,PHAR,10.77
2015,SH_MED_DEN,Lithuania,DENT,8.92
2015,SH_MED_DEN,Lithuania,PHYS,42.53
2015,SH_MED_DEN,Lithuania,NURSMID,78.18
2016,SH_MED_DEN,Lithuania,PHYS,43.67
2016,SH_MED_DEN,Lithuania,NURSMID,78.47
2016,SH_MED_DEN,Lithuania,DENT,9.5
2016,SH_MED_DEN,Lithuania,PHAR,11.17
2017,SH_MED_DEN,Lithuania,PHYS,44.37
2017,SH_MED_DEN,Lithuania,PHAR,9.65
2017,SH_MED_DEN,Lithuania,DENT,9.77
2017,SH_MED_DEN,Lithuania,NURSMID,78.17
2018,SH_MED_DEN,Lithuania,PHYS,44.79
2018,SH_MED_DEN,Lithuania,DENT,10.06
2018,SH_MED_DEN,Lithuania,PHAR,10.01
2018,SH_MED_DEN,Lithuania,NURSMID,82.83
2019,SH_MED_DEN,Lithuania,NURSMID,79.05
2019,SH_MED_DEN,Lithuania,PHAR,10.09
2019,SH_MED_DEN,Lithuania,DENT,10.34
2019,SH_MED_DEN,Lithuania,PHYS,44.81
2020,SH_MED_DEN,Lithuania,PHAR,10.17
2020,SH_MED_DEN,Lithuania,NURSMID,80.46
2020,SH_MED_DEN,Lithuania,PHYS,44.42
2020,SH_MED_DEN,Lithuania,DENT,10.99
2021,SH_MED_DEN,Lithuania,NURSMID,96.63
2005,SH_MED_DEN,France,NURSMID,82.0
2006,SH_MED_DEN,France,PHAR,11.79
2006,SH_MED_DEN,France,DENT,7.16
2006,SH_MED_DEN,France,NURSMID,84.0
2006,SH_MED_DEN,France,PHYS,34.69
2007,SH_MED_DEN,France,PHYS,34.49
2007,SH_MED_DEN,France,NURSMID,82.57
2007,SH_MED_DEN,France,PHAR,11.98
2007,SH_MED_DEN,France,DENT,7.11
2021,SH_MED_DEN,Lithuania,PHAR,12.21
2021,SH_MED_DEN,Lithuania,DENT,13.1
2021,SH_MED_DEN,Lithuania,PHYS,49.5
2000,SH_MED_DEN,Luxembourg,NURSMID,76.15
2000,SH_MED_DEN,Luxembourg,PHAR,6.43
2000,SH_MED_DEN,Luxembourg,DENT,5.97
2001,SH_MED_DEN,Luxembourg,NURSMID,76.84
2001,SH_MED_DEN,Luxembourg,DENT,6.23
2001,SH_MED_DEN,Luxembourg,PHAR,6.69
2002,SH_MED_DEN,Luxembourg,PHAR,6.95
2002,SH_MED_DEN,Luxembourg,NURSMID,80.0
2002,SH_MED_DEN,Luxembourg,DENT,6.46
2003,SH_MED_DEN,Luxembourg,DENT,6.49
2003,SH_MED_DEN,Luxembourg,PHAR,7.11
2003,SH_MED_DEN,Luxembourg,NURSMID,91.96
2004,SH_MED_DEN,Luxembourg,NURSMID,93.69
2004,SH_MED_DEN,Luxembourg,DENT,7.73
2004,SH_MED_DEN,Luxembourg,PHAR,7.01
2019,SH_MED_DEN,Republic of Moldova,PHAR,5.83
2020,SH_MED_DEN,Republic of Moldova,PHAR,3.95
2020,SH_MED_DEN,Republic of Moldova,DENT,5.36
2020,SH_MED_DEN,Republic of Moldova,PHYS,40.57
2020,SH_MED_DEN,Republic of Moldova,NURSMID,61.18
2000,SH_MED_DEN,Montenegro,PHYS,18.25
2001,SH_MED_DEN,Montenegro,PHYS,18.53
2002,SH_MED_DEN,Montenegro,PHYS,18.43
2003,SH_MED_DEN,Montenegro,PHYS,18.01
2005,SH_MED_DEN,Luxembourg,DENT,7.96
2005,SH_MED_DEN,Luxembourg,PHYS,25.6
2005,SH_MED_DEN,Luxembourg,NURSMID,113.04
2005,SH_MED_DEN,Luxembourg,PHAR,7.01
2006,SH_MED_DEN,Luxembourg,NURSMID,112.72
2006,SH_MED_DEN,Luxembourg,PHYS,25.78
2006,SH_MED_DEN,Luxembourg,DENT,7.94
2006,SH_MED_DEN,Luxembourg,PHAR,7.11
2007,SH_MED_DEN,Luxembourg,PHAR,7.13
2007,SH_MED_DEN,Luxembourg,DENT,8.04
2007,SH_MED_DEN,Luxembourg,PHYS,26.94
2007,SH_MED_DEN,Luxembourg,NURSMID,111.71
2008,SH_MED_DEN,Luxembourg,NURSMID,114.47
2008,SH_MED_DEN,Luxembourg,PHYS,27.18
2008,SH_MED_DEN,Luxembourg,DENT,8.15
2008,SH_MED_DEN,Luxembourg,PHAR,7.04
2009,SH_MED_DEN,Luxembourg,PHAR,7.21
2009,SH_MED_DEN,Luxembourg,PHYS,27.09
2009,SH_MED_DEN,Luxembourg,NURSMID,114.68
2009,SH_MED_DEN,Luxembourg,DENT,8.19
2010,SH_MED_DEN,Luxembourg,PHAR,7.38
2010,SH_MED_DEN,Luxembourg,DENT,8.32
2010,SH_MED_DEN,Luxembourg,NURSMID,114.1
2010,SH_MED_DEN,Luxembourg,PHYS,27.73
2011,SH_MED_DEN,Luxembourg,PHAR,7.22
2011,SH_MED_DEN,Luxembourg,PHYS,27.67
2011,SH_MED_DEN,Luxembourg,NURSMID,116.38
2008,SH_MED_DEN,France,DENT,7.02
2008,SH_MED_DEN,France,NURSMID,85.41
2008,SH_MED_DEN,France,PHYS,34.43
2008,SH_MED_DEN,France,PHAR,12.07
2009,SH_MED_DEN,France,PHYS,33.94
2009,SH_MED_DEN,France,NURSMID,88.32
2009,SH_MED_DEN,France,DENT,6.94
2009,SH_MED_DEN,France,PHAR,12.15
2010,SH_MED_DEN,France,PHAR,11.74
2011,SH_MED_DEN,Luxembourg,DENT,8.41
2012,SH_MED_DEN,Luxembourg,DENT,8.31
2012,SH_MED_DEN,Luxembourg,NURSMID,122.96
2012,SH_MED_DEN,Luxembourg,PHYS,28.06
2012,SH_MED_DEN,Luxembourg,PHAR,7.16
2013,SH_MED_DEN,Luxembourg,DENT,8.47
2013,SH_MED_DEN,Luxembourg,NURSMID,123.07
2013,SH_MED_DEN,Luxembourg,PHAR,7.03
2013,SH_MED_DEN,Luxembourg,PHYS,28.3
2014,SH_MED_DEN,Luxembourg,DENT,8.56
2014,SH_MED_DEN,Luxembourg,NURSMID,123.22
2014,SH_MED_DEN,Luxembourg,PHYS,28.81
2014,SH_MED_DEN,Luxembourg,PHAR,6.87
2015,SH_MED_DEN,Luxembourg,PHAR,6.97
2015,SH_MED_DEN,Luxembourg,PHYS,29.08
2015,SH_MED_DEN,Luxembourg,NURSMID,122.76
2015,SH_MED_DEN,Luxembourg,DENT,8.89
2016,SH_MED_DEN,Luxembourg,PHYS,28.85
2010,SH_MED_DEN,France,DENT,6.91
2010,SH_MED_DEN,France,NURSMID,90.75
2010,SH_MED_DEN,France,PHYS,33.97
2011,SH_MED_DEN,France,PHYS,31.72
2011,SH_MED_DEN,France,NURSMID,93.52
2011,SH_MED_DEN,France,DENT,6.4
2011,SH_MED_DEN,France,PHAR,10.92
2012,SH_MED_DEN,France,DENT,6.41
2012,SH_MED_DEN,France,PHAR,11.01
2004,SH_MED_DEN,Montenegro,PHYS,18.83
2005,SH_MED_DEN,Montenegro,PHYS,19.01
2005,SH_MED_DEN,Montenegro,NURSMID,52.28
2006,SH_MED_DEN,Montenegro,NURSMID,52.54
2006,SH_MED_DEN,Montenegro,PHYS,19.46
2007,SH_MED_DEN,Montenegro,PHYS,19.51
2007,SH_MED_DEN,Montenegro,NURSMID,53.66
2008,SH_MED_DEN,Montenegro,NURSMID,54.62
2008,SH_MED_DEN,Montenegro,PHYS,20.78
2016,SH_MED_DEN,Luxembourg,NURSMID,120.79
2016,SH_MED_DEN,Luxembourg,PHAR,6.96
2016,SH_MED_DEN,Luxembourg,DENT,9.43
2017,SH_MED_DEN,Luxembourg,PHAR,6.98
2017,SH_MED_DEN,Luxembourg,NURSMID,120.85
2017,SH_MED_DEN,Luxembourg,PHYS,29.85
2017,SH_MED_DEN,Luxembourg,DENT,9.74
2000,SH_MED_DEN,Malta,PHYS,25.65
2001,SH_MED_DEN,Malta,PHYS,30.36
2001,SH_MED_DEN,Malta,NURSMID,36.62
2002,SH_MED_DEN,Malta,NURSMID,53.92
2002,SH_MED_DEN,Malta,PHYS,32.17
2003,SH_MED_DEN,Malta,PHYS,30.82
2003,SH_MED_DEN,Malta,NURSMID,53.92
2004,SH_MED_DEN,Malta,NURSMID,55.28
2005,SH_MED_DEN,Malta,NURSMID,57.17
2006,SH_MED_DEN,Malta,NURSMID,58.63
2006,SH_MED_DEN,Malta,PHAR,11.99
2007,SH_MED_DEN,Malta,PHAR,10.73
2007,SH_MED_DEN,Malta,NURSMID,61.64
2008,SH_MED_DEN,Malta,NURSMID,67.32
2008,SH_MED_DEN,Malta,PHAR,13.57
2008,SH_MED_DEN,Malta,PHYS,33.24
2009,SH_MED_DEN,Malta,DENT,4.31
2009,SH_MED_DEN,Malta,PHYS,18.99
2009,SH_MED_DEN,Malta,PHAR,5.51
2009,SH_MED_DEN,Malta,NURSMID,65.27
2010,SH_MED_DEN,Malta,DENT,4.39
2010,SH_MED_DEN,Malta,NURSMID,67.77
2010,SH_MED_DEN,Malta,PHAR,7.19
2010,SH_MED_DEN,Malta,PHYS,21.3
2011,SH_MED_DEN,Malta,PHYS,22.07
2011,SH_MED_DEN,Malta,PHAR,7.91
2011,SH_MED_DEN,Malta,NURSMID,69.67
2011,SH_MED_DEN,Malta,DENT,4.39
2012,SH_MED_DEN,Malta,PHAR,10.56
2012,SH_MED_DEN,Malta,PHYS,23.12
2012,SH_MED_DEN,Malta,DENT,4.42
2012,SH_MED_DEN,Malta,NURSMID,69.13
2013,SH_MED_DEN,Malta,PHYS,23.95
2013,SH_MED_DEN,Malta,NURSMID,72.02
2013,SH_MED_DEN,Malta,PHAR,10.72
2013,SH_MED_DEN,Malta,DENT,4.5
2014,SH_MED_DEN,Malta,DENT,4.5
2014,SH_MED_DEN,Malta,PHYS,25.63
2014,SH_MED_DEN,Malta,NURSMID,80.71
2014,SH_MED_DEN,Malta,PHAR,11.04
2015,SH_MED_DEN,Malta,PHYS,27.16
2015,SH_MED_DEN,Malta,NURSMID,79.48
2015,SH_MED_DEN,Malta,DENT,4.51
2015,SH_MED_DEN,Malta,PHAR,12.22
2018,SH_MED_DEN,Malta,NURSMID,84.74
2019,SH_MED_DEN,Malta,DENT,4.23
2020,SH_MED_DEN,Malta,NURSMID,144.04
2009,SH_MED_DEN,Montenegro,PHYS,20.75
2009,SH_MED_DEN,Montenegro,NURSMID,55.17
2010,SH_MED_DEN,Montenegro,NURSMID,52.27
2010,SH_MED_DEN,Montenegro,PHYS,20.22
2010,SH_MED_DEN,Montenegro,PHAR,1.44
2010,SH_MED_DEN,Montenegro,DENT,0.41
2011,SH_MED_DEN,Montenegro,DENT,0.38
2011,SH_MED_DEN,Montenegro,PHAR,1.46
2011,SH_MED_DEN,Montenegro,NURSMID,50.71
2012,SH_MED_DEN,France,NURSMID,97.65
2012,SH_MED_DEN,France,PHYS,31.88
2013,SH_MED_DEN,France,DENT,6.46
2013,SH_MED_DEN,France,PHYS,32.09
2013,SH_MED_DEN,France,NURSMID,100.69
2013,SH_MED_DEN,France,PHAR,11.0
2014,SH_MED_DEN,France,DENT,6.43
2014,SH_MED_DEN,France,PHAR,11.03
2014,SH_MED_DEN,France,NURSMID,103.77
2011,SH_MED_DEN,Montenegro,PHYS,19.93
2012,SH_MED_DEN,Montenegro,NURSMID,48.81
2012,SH_MED_DEN,Montenegro,PHAR,1.47
2012,SH_MED_DEN,Montenegro,DENT,0.4
2012,SH_MED_DEN,Montenegro,PHYS,20.16
2013,SH_MED_DEN,Montenegro,DENT,0.39
2013,SH_MED_DEN,Montenegro,PHAR,1.66
2013,SH_MED_DEN,Montenegro,NURSMID,53.27
2013,SH_MED_DEN,Montenegro,PHYS,21.27
2020,SH_MED_DEN,Malta,DENT,6.75
2021,SH_MED_DEN,Malta,DENT,6.61
2021,SH_MED_DEN,Malta,PHAR,25.48
2021,SH_MED_DEN,Malta,PHYS,54.85
2000,SH_MED_DEN,Mexico,PHYS,16.44
2000,SH_MED_DEN,Mexico,NURSMID,31.61
2000,SH_MED_DEN,Mexico,DENT,1.02
2001,SH_MED_DEN,Mexico,PHYS,15.3
2001,SH_MED_DEN,Mexico,DENT,0.98
2001,SH_MED_DEN,Mexico,NURSMID,22.47
2002,SH_MED_DEN,Mexico,NURSMID,22.4
2002,SH_MED_DEN,Mexico,DENT,0.98
2002,SH_MED_DEN,Mexico,PHYS,15.38
2003,SH_MED_DEN,Mexico,PHYS,15.89
2003,SH_MED_DEN,Mexico,DENT,0.95
2003,SH_MED_DEN,Mexico,NURSMID,21.51
2004,SH_MED_DEN,Mexico,DENT,0.98
2004,SH_MED_DEN,Mexico,PHYS,16.62
2014,SH_MED_DEN,France,PHYS,32.25
2015,SH_MED_DEN,France,PHYS,32.4
2015,SH_MED_DEN,France,NURSMID,107.02
2015,SH_MED_DEN,France,DENT,6.46
2015,SH_MED_DEN,France,PHAR,11.01
2016,SH_MED_DEN,France,NURSMID,110.04
2016,SH_MED_DEN,France,PHYS,32.55
2016,SH_MED_DEN,France,PHAR,10.92
2016,SH_MED_DEN,France,DENT,6.51
2004,SH_MED_DEN,Mexico,NURSMID,21.24
2005,SH_MED_DEN,Mexico,PHYS,17.75
2005,SH_MED_DEN,Mexico,DENT,0.94
2005,SH_MED_DEN,Mexico,NURSMID,22.17
2006,SH_MED_DEN,Mexico,NURSMID,22.36
2006,SH_MED_DEN,Mexico,DENT,0.98
2006,SH_MED_DEN,Mexico,PHYS,18.93
2007,SH_MED_DEN,Mexico,PHYS,19.37
2007,SH_MED_DEN,Mexico,DENT,1.01
2007,SH_MED_DEN,Mexico,NURSMID,23.02
2008,SH_MED_DEN,Mexico,NURSMID,23.3
2008,SH_MED_DEN,Mexico,DENT,1.06
2008,SH_MED_DEN,Mexico,PHYS,19.7
2009,SH_MED_DEN,Mexico,DENT,1.09
2009,SH_MED_DEN,Mexico,PHYS,20.04
2009,SH_MED_DEN,Mexico,NURSMID,23.93
2010,SH_MED_DEN,Mexico,PHYS,20.26
2010,SH_MED_DEN,Mexico,NURSMID,24.45
2012,SH_MED_DEN,Switzerland,PHYS,39.16
2013,SH_MED_DEN,Switzerland,DENT,5.2
2013,SH_MED_DEN,Switzerland,PHAR,6.46
2013,SH_MED_DEN,Switzerland,NURSMID,162.2
2013,SH_MED_DEN,Switzerland,PHYS,40.41
2014,SH_MED_DEN,Switzerland,PHYS,41.26
2014,SH_MED_DEN,Switzerland,NURSMID,164.58
2014,SH_MED_DEN,Switzerland,PHAR,6.46
2014,SH_MED_DEN,Switzerland,DENT,5.11
2010,SH_MED_DEN,Mexico,PHAR,0.5
2010,SH_MED_DEN,Mexico,DENT,1.18
2011,SH_MED_DEN,Mexico,DENT,1.18
2011,SH_MED_DEN,Mexico,NURSMID,25.43
2011,SH_MED_DEN,Mexico,PHYS,21.29
2012,SH_MED_DEN,Mexico,DENT,1.18
2012,SH_MED_DEN,Mexico,PHYS,21.4
2012,SH_MED_DEN,Mexico,NURSMID,25.82
2013,SH_MED_DEN,Mexico,PHYS,21.84
2013,SH_MED_DEN,Mexico,DENT,1.24
2013,SH_MED_DEN,Mexico,NURSMID,28.41
2014,SH_MED_DEN,Mexico,NURSMID,27.16
2014,SH_MED_DEN,Mexico,DENT,1.3
2014,SH_MED_DEN,Mexico,PHYS,22.56
2015,SH_MED_DEN,Mexico,PHYS,23.58
2015,SH_MED_DEN,Mexico,DENT,1.32
2015,SH_MED_DEN,Mexico,NURSMID,27.94
2016,SH_MED_DEN,Mexico,NURSMID,28.98
2016,SH_MED_DEN,Mexico,DENT,1.38
2016,SH_MED_DEN,Mexico,PHYS,23.59
2017,SH_MED_DEN,Mexico,PHYS,24.2
2017,SH_MED_DEN,Mexico,DENT,1.39
2017,SH_MED_DEN,Mexico,NURSMID,28.96
2018,SH_MED_DEN,Mexico,PHYS,24.67
2018,SH_MED_DEN,Mexico,NURSMID,29.03
2018,SH_MED_DEN,Mexico,DENT,1.22
2019,SH_MED_DEN,Mexico,DENT,1.35
2017,SH_MED_DEN,France,PHYS,32.75
2017,SH_MED_DEN,France,NURSMID,112.84
2017,SH_MED_DEN,France,DENT,6.51
2017,SH_MED_DEN,France,PHAR,10.8
2018,SH_MED_DEN,France,PHAR,10.73
2018,SH_MED_DEN,France,DENT,6.51
2018,SH_MED_DEN,France,NURSMID,115.98
2018,SH_MED_DEN,France,PHYS,32.76
2019,SH_MED_DEN,France,NURSMID,119.17
2019,SH_MED_DEN,Mexico,PHYS,24.74
2019,SH_MED_DEN,Mexico,NURSMID,28.8
2020,SH_MED_DEN,Mexico,NURSMID,29.56
2020,SH_MED_DEN,Mexico,PHYS,24.41
2020,SH_MED_DEN,Mexico,DENT,1.15
2000,SH_MED_DEN,Republic of Moldova,PHAR,3.11
2000,SH_MED_DEN,Republic of Moldova,NURSMID,56.0
2000,SH_MED_DEN,Republic of Moldova,DENT,3.13
2000,SH_MED_DEN,Republic of Moldova,PHYS,24.27
2014,SH_MED_DEN,Montenegro,PHYS,21.6
2014,SH_MED_DEN,Montenegro,NURSMID,53.81
2014,SH_MED_DEN,Montenegro,PHAR,1.67
2014,SH_MED_DEN,Montenegro,DENT,0.39
2015,SH_MED_DEN,Montenegro,PHAR,1.72
2015,SH_MED_DEN,Montenegro,NURSMID,49.46
2015,SH_MED_DEN,Montenegro,DENT,0.43
2015,SH_MED_DEN,Montenegro,PHYS,23.5
2016,SH_MED_DEN,Montenegro,PHYS,25.52
2019,SH_MED_DEN,France,DENT,6.61
2019,SH_MED_DEN,France,PHAR,10.73
2019,SH_MED_DEN,France,PHYS,33.11
2020,SH_MED_DEN,France,PHAR,10.64
2020,SH_MED_DEN,France,DENT,6.65
2020,SH_MED_DEN,France,NURSMID,122.17
2020,SH_MED_DEN,France,PHYS,33.24
2000,SH_MED_DEN,Georgia,DENT,3.53
2000,SH_MED_DEN,Georgia,PHYS,39.24
2001,SH_MED_DEN,Republic of Moldova,NURSMID,55.17
2001,SH_MED_DEN,Republic of Moldova,PHAR,3.32
2001,SH_MED_DEN,Republic of Moldova,PHYS,22.85
2001,SH_MED_DEN,Republic of Moldova,DENT,3.1
2002,SH_MED_DEN,Republic of Moldova,PHAR,3.23
2002,SH_MED_DEN,Republic of Moldova,NURSMID,55.82
2002,SH_MED_DEN,Republic of Moldova,DENT,3.29
2002,SH_MED_DEN,Republic of Moldova,PHYS,23.27
2003,SH_MED_DEN,Republic of Moldova,PHYS,23.27
2003,SH_MED_DEN,Republic of Moldova,DENT,3.35
2003,SH_MED_DEN,Republic of Moldova,NURSMID,54.91
2003,SH_MED_DEN,Republic of Moldova,PHAR,3.13
2004,SH_MED_DEN,Republic of Moldova,NURSMID,53.37
2004,SH_MED_DEN,Republic of Moldova,PHYS,22.47
2004,SH_MED_DEN,Republic of Moldova,DENT,3.46
2004,SH_MED_DEN,Republic of Moldova,PHAR,4.01
2005,SH_MED_DEN,Republic of Moldova,PHYS,24.72
2005,SH_MED_DEN,Republic of Moldova,NURSMID,58.7
2005,SH_MED_DEN,Republic of Moldova,DENT,3.63
2005,SH_MED_DEN,Republic of Moldova,PHAR,4.12
2006,SH_MED_DEN,Republic of Moldova,PHAR,4.06
2006,SH_MED_DEN,Republic of Moldova,DENT,3.74
2006,SH_MED_DEN,Republic of Moldova,PHYS,25.0
2006,SH_MED_DEN,Republic of Moldova,NURSMID,59.06
2007,SH_MED_DEN,Republic of Moldova,PHYS,25.43
2007,SH_MED_DEN,Republic of Moldova,NURSMID,60.16
2007,SH_MED_DEN,Republic of Moldova,DENT,3.96
2000,SH_MED_DEN,Georgia,NURSMID,48.08
2000,SH_MED_DEN,Georgia,PHAR,1.01
2001,SH_MED_DEN,Georgia,DENT,3.22
2001,SH_MED_DEN,Georgia,PHAR,0.95
2001,SH_MED_DEN,Georgia,NURSMID,44.66
2001,SH_MED_DEN,Georgia,PHYS,38.52
2002,SH_MED_DEN,Georgia,PHAR,0.93
2002,SH_MED_DEN,Georgia,DENT,3.46
2002,SH_MED_DEN,Georgia,PHYS,39.92
2007,SH_MED_DEN,Republic of Moldova,PHAR,4.3
2008,SH_MED_DEN,Republic of Moldova,DENT,4.16
2008,SH_MED_DEN,Republic of Moldova,NURSMID,60.64
2008,SH_MED_DEN,Republic of Moldova,PHYS,25.4
2008,SH_MED_DEN,Republic of Moldova,PHAR,4.67
2009,SH_MED_DEN,Republic of Moldova,PHAR,4.73
2009,SH_MED_DEN,Republic of Moldova,PHYS,26.13
2009,SH_MED_DEN,Republic of Moldova,NURSMID,61.48
2009,SH_MED_DEN,Republic of Moldova,DENT,4.25
2016,SH_MED_DEN,Montenegro,NURSMID,49.53
2016,SH_MED_DEN,Montenegro,PHAR,1.71
2016,SH_MED_DEN,Montenegro,DENT,0.47
2017,SH_MED_DEN,Montenegro,PHAR,1.72
2017,SH_MED_DEN,Montenegro,DENT,0.46
2017,SH_MED_DEN,Montenegro,NURSMID,50.6
2017,SH_MED_DEN,Montenegro,PHYS,26.23
2018,SH_MED_DEN,Montenegro,PHAR,1.9
2018,SH_MED_DEN,Montenegro,PHYS,27.4
2002,SH_MED_DEN,Georgia,NURSMID,44.71
2003,SH_MED_DEN,Georgia,PHYS,40.37
2003,SH_MED_DEN,Georgia,NURSMID,44.66
2003,SH_MED_DEN,Georgia,DENT,3.5
2003,SH_MED_DEN,Georgia,PHAR,0.93
2004,SH_MED_DEN,Georgia,DENT,3.19
2004,SH_MED_DEN,Georgia,PHYS,40.27
2004,SH_MED_DEN,Georgia,NURSMID,44.12
2004,SH_MED_DEN,Georgia,PHAR,0.94
2015,SH_MED_DEN,Switzerland,DENT,5.07
2015,SH_MED_DEN,Switzerland,PHAR,6.45
2015,SH_MED_DEN,Switzerland,NURSMID,168.93
2015,SH_MED_DEN,Switzerland,PHYS,41.97
2016,SH_MED_DEN,Switzerland,PHYS,42.51
2016,SH_MED_DEN,Switzerland,NURSMID,173.42
2016,SH_MED_DEN,Switzerland,PHAR,7.0
2016,SH_MED_DEN,Switzerland,DENT,5.04
2017,SH_MED_DEN,Switzerland,PHYS,42.98
2018,SH_MED_DEN,Montenegro,NURSMID,51.99
2018,SH_MED_DEN,Montenegro,DENT,0.46
2019,SH_MED_DEN,Montenegro,DENT,0.51
2019,SH_MED_DEN,Montenegro,NURSMID,52.38
2019,SH_MED_DEN,Montenegro,PHYS,27.09
2019,SH_MED_DEN,Montenegro,PHAR,2.02
2020,SH_MED_DEN,Montenegro,NURSMID,53.64
2020,SH_MED_DEN,Montenegro,DENT,0.49
2020,SH_MED_DEN,Montenegro,PHAR,2.27
2005,SH_MED_DEN,Georgia,NURSMID,44.02
2005,SH_MED_DEN,Georgia,PHYS,40.56
2005,SH_MED_DEN,Georgia,DENT,3.45
2005,SH_MED_DEN,Georgia,PHAR,0.86
2006,SH_MED_DEN,Georgia,PHAR,0.86
2006,SH_MED_DEN,Georgia,DENT,3.16
2006,SH_MED_DEN,Georgia,PHYS,41.2
2006,SH_MED_DEN,Georgia,NURSMID,42.54
2007,SH_MED_DEN,Georgia,PHYS,41.63
2007,SH_MED_DEN,Georgia,DENT,3.07
2007,SH_MED_DEN,Georgia,PHAR,0.85
2007,SH_MED_DEN,Georgia,NURSMID,41.67
2008,SH_MED_DEN,Georgia,NURSMID,42.04
2008,SH_MED_DEN,Georgia,PHAR,0.82
2008,SH_MED_DEN,Georgia,DENT,3.01
2008,SH_MED_DEN,Georgia,PHYS,42.71
2009,SH_MED_DEN,Georgia,NURSMID,41.63
2009,SH_MED_DEN,Georgia,PHYS,45.11
2017,SH_MED_DEN,Switzerland,DENT,5.16
2017,SH_MED_DEN,Switzerland,PHAR,6.97
2017,SH_MED_DEN,Switzerland,NURSMID,175.44
2018,SH_MED_DEN,Switzerland,PHYS,43.39
2018,SH_MED_DEN,Switzerland,PHAR,6.91
2018,SH_MED_DEN,Switzerland,DENT,5.09
2018,SH_MED_DEN,Switzerland,NURSMID,179.19
2019,SH_MED_DEN,Switzerland,DENT,4.06
2019,SH_MED_DEN,Switzerland,PHAR,6.73
2009,SH_MED_DEN,Georgia,DENT,2.81
2009,SH_MED_DEN,Georgia,PHAR,0.89
2010,SH_MED_DEN,Georgia,DENT,3.28
2010,SH_MED_DEN,Georgia,PHAR,0.92
2010,SH_MED_DEN,Georgia,NURSMID,42.2
2010,SH_MED_DEN,Georgia,PHYS,47.51
2011,SH_MED_DEN,Georgia,PHYS,48.06
2011,SH_MED_DEN,Georgia,NURSMID,42.03
2011,SH_MED_DEN,Georgia,PHAR,0.87
2020,SH_MED_DEN,Montenegro,PHYS,27.36
2021,SH_MED_DEN,Montenegro,DENT,0.57
2021,SH_MED_DEN,Montenegro,NURSMID,56.76
2021,SH_MED_DEN,Montenegro,PHYS,27.68
2021,SH_MED_DEN,Montenegro,PHAR,2.34
2000,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,24.47
2000,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,1.56
2000,SH_MED_DEN,Netherlands (Kingdom of the),DENT,3.93
2000,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,104.14
2019,SH_MED_DEN,Switzerland,PHYS,43.5
2019,SH_MED_DEN,Switzerland,NURSMID,182.94
2020,SH_MED_DEN,Switzerland,PHYS,43.89
2020,SH_MED_DEN,Switzerland,NURSMID,187.12
2021,SH_MED_DEN,Switzerland,PHYS,44.43
2000,SH_MED_DEN,Tajikistan,PHAR,1.08
2000,SH_MED_DEN,Tajikistan,PHYS,21.52
2000,SH_MED_DEN,Tajikistan,DENT,1.47
2000,SH_MED_DEN,Tajikistan,NURSMID,41.44
2011,SH_MED_DEN,Georgia,DENT,4.56
2012,SH_MED_DEN,Georgia,PHYS,47.93
2012,SH_MED_DEN,Georgia,DENT,5.28
2012,SH_MED_DEN,Georgia,PHAR,0.8
2012,SH_MED_DEN,Georgia,NURSMID,39.76
2013,SH_MED_DEN,Georgia,DENT,5.33
2013,SH_MED_DEN,Georgia,PHYS,48.28
2013,SH_MED_DEN,Georgia,PHAR,0.91
2013,SH_MED_DEN,Georgia,NURSMID,40.46
2001,SH_MED_DEN,Netherlands (Kingdom of the),DENT,3.98
2001,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,1.63
2001,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,107.48
2001,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,25.25
2002,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,25.9
2002,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,189.31
2002,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,1.68
2002,SH_MED_DEN,Netherlands (Kingdom of the),DENT,4.02
2014,SH_MED_DEN,Georgia,NURSMID,40.85
2014,SH_MED_DEN,Georgia,PHAR,0.82
2014,SH_MED_DEN,Georgia,PHYS,51.06
2014,SH_MED_DEN,Georgia,DENT,5.7
2015,SH_MED_DEN,Georgia,NURSMID,42.87
2015,SH_MED_DEN,Georgia,DENT,6.55
2015,SH_MED_DEN,Georgia,PHAR,0.84
2015,SH_MED_DEN,Georgia,PHYS,53.41
2016,SH_MED_DEN,Georgia,PHAR,1.15
2001,SH_MED_DEN,Tajikistan,NURSMID,38.4
2001,SH_MED_DEN,Tajikistan,PHYS,20.94
