Year,SeriesCode,Country,Education level,Quantile,Sex,Value
2018,SE_ALP_CPLR,Costa Rica,PRIMAR,Quantile 3,Male,1.02441
2018,SE_ALP_CPLR,Costa Rica,UPPSEC,Quantile 2,Both sexes,1.12025
2018,SE_ALP_CPLR,Costa Rica,PRIMAR,Quantile 3,Female,1.0
2018,SE_ALP_CPLR,Costa Rica,PRIMAR,Total or no breakdown,Male,0.98543
2018,SE_ALP_CPLR,Costa Rica,UPPSEC,Quantile 2,Female,1.17661
2018,SE_ALP_CPLR,Costa Rica,LOWSEC,Quantile 5 (richest),Male,0.0
2018,SE_ALP_CPLR,Costa Rica,LOWSEC,Quantile 5 (richest),Both sexes,0.0
2021,SE_ALP_CPLR,India,PRIMAR,Quantile 5 (richest),Male,1.00613
2021,SE_ALP_CPLR,India,LOWSEC,Quantile 1 (poorest),Female,1.17893
2021,SE_ALP_CPLR,India,PRIMAR,Quantile 4,Male,1.01643
2021,SE_ALP_CPLR,India,PRIMAR,Quantile 1 (poorest),Female,1.04976
2021,SE_ALP_CPLR,India,UPPSEC,Total or no breakdown,Male,0.79748
2021,SE_ALP_CPLR,India,PRIMAR,Quantile 1 (poorest),Both sexes,1.08467
2021,SE_ALP_CPLR,India,PRIMAR,Quantile 3,Both sexes,1.02632
2021,SE_ALP_CPLR,India,LOWSEC,Quantile 3,Male,1.08873
2019,SE_ALP_CPLR,Belarus,LOWSEC,Quantile 3,Male,0.0
2019,SE_ALP_CPLR,Belarus,UPPSEC,Quantile 1 (poorest),Both sexes,0.0
2019,SE_ALP_CPLR,Belarus,PRIMAR,Quantile 1 (poorest),Male,0.0
2019,SE_ALP_CPLR,Belarus,PRIMAR,Quantile 1 (poorest),Both sexes,0.0
2019,SE_ALP_CPLR,Belarus,LOWSEC,Quantile 2,Both sexes,0.93552
2019,SE_ALP_CPLR,Belarus,UPPSEC,Quantile 1 (poorest),Male,0.0
2019,SE_ALP_CPLR,Belarus,PRIMAR,Quantile 1 (poorest),Female,0.0
2019,SE_ALP_CPLR,Belarus,UPPSEC,Total or no breakdown,Male,0.81813
2019,SE_ALP_CPLR,Belarus,UPPSEC,Quantile 1 (poorest),Female,0.0
2019,SE_ALP_CPLR,Belarus,PRIMAR,Quantile 2,Male,1.0
2019,SE_ALP_CPLR,Belarus,UPPSEC,Total or no breakdown,Both sexes,0.85075
2019,SE_ALP_CPLR,Belarus,PRIMAR,Quantile 2,Female,1.0
2019,SE_ALP_CPLR,Belarus,UPPSEC,Quantile 4,Both sexes,0.0
2019,SE_ALP_CPLR,Belarus,LOWSEC,Total or no breakdown,Male,0.96183
2019,SE_ALP_CPLR,Belarus,PRIMAR,Total or no breakdown,Both sexes,1.0
2018,SE_ALP_CPLR,Costa Rica,LOWSEC,Total or no breakdown,Both sexes,0.908
2018,SE_ALP_CPLR,Costa Rica,PRIMAR,Total or no breakdown,Both sexes,0.9963
2018,SE_ALP_CPLR,Costa Rica,UPPSEC,Quantile 4,Male,1.06755
2018,SE_ALP_CPLR,Costa Rica,LOWSEC,Total or no breakdown,Female,0.99589
2018,SE_ALP_CPLR,Costa Rica,UPPSEC,Total or no breakdown,Both sexes,0.8915
2018,SE_ALP_CPLR,Costa Rica,UPPSEC,Quantile 5 (richest),Female,0.0
2018,SE_ALP_CPLR,Costa Rica,UPPSEC,Total or no breakdown,Female,0.85362
2018,SE_ALP_CPLR,Costa Rica,PRIMAR,Total or no breakdown,Female,0.99778
2021,SE_ALP_CPLR,India,LOWSEC,Quantile 3,Both sexes,1.07176
2021,SE_ALP_CPLR,India,PRIMAR,Quantile 3,Male,1.03818
2021,SE_ALP_CPLR,India,LOWSEC,Quantile 5 (richest),Female,0.99871
2021,SE_ALP_CPLR,India,PRIMAR,Quantile 2,Male,1.07803
2021,SE_ALP_CPLR,India,PRIMAR,Quantile 2,Female,1.03496
2021,SE_ALP_CPLR,India,UPPSEC,Quantile 5 (richest),Female,0.97998
2021,SE_ALP_CPLR,India,UPPSEC,Quantile 5 (richest),Both sexes,1.00591
2021,SE_ALP_CPLR,India,PRIMAR,Total or no breakdown,Female,0.97097
2019,SE_ALP_CPLR,Belarus,UPPSEC,Quantile 3,Female,0.0
2019,SE_ALP_CPLR,Belarus,PRIMAR,Quantile 3,Both sexes,0.0
2019,SE_ALP_CPLR,Belarus,UPPSEC,Quantile 3,Both sexes,0.0
2019,SE_ALP_CPLR,Belarus,LOWSEC,Quantile 1 (poorest),Male,0.0
2019,SE_ALP_CPLR,Belarus,LOWSEC,Quantile 1 (poorest),Both sexes,0.0
2019,SE_ALP_CPLR,Belarus,LOWSEC,Quantile 4,Male,0.0
2019,SE_ALP_CPLR,Belarus,PRIMAR,Quantile 3,Male,0.0
2018,SE_ALP_CPLR,Costa Rica,LOWSEC,Quantile 4,Female,1.05599
2018,SE_ALP_CPLR,Costa Rica,UPPSEC,Quantile 3,Male,0.8202
2018,SE_ALP_CPLR,Costa Rica,LOWSEC,Quantile 4,Male,0.91633
2018,SE_ALP_CPLR,Costa Rica,LOWSEC,Quantile 4,Both sexes,0.98153
2018,SE_ALP_CPLR,Costa Rica,UPPSEC,Quantile 1 (poorest),Both sexes,1.43302
2018,SE_ALP_CPLR,Costa Rica,LOWSEC,Quantile 1 (poorest),Female,1.09692
2018,SE_ALP_CPLR,Costa Rica,PRIMAR,Quantile 1 (poorest),Both sexes,0.98766
2018,SE_ALP_CPLR,Costa Rica,UPPSEC,Total or no breakdown,Male,0.87857
2021,SE_ALP_CPLR,India,PRIMAR,Quantile 5 (richest),Female,1.00336
2021,SE_ALP_CPLR,India,UPPSEC,Quantile 4,Both sexes,1.08092
2021,SE_ALP_CPLR,India,LOWSEC,Total or no breakdown,Male,0.96068
2021,SE_ALP_CPLR,India,UPPSEC,Quantile 4,Male,1.15469
2021,SE_ALP_CPLR,India,PRIMAR,Quantile 5 (richest),Both sexes,1.00486
2021,SE_ALP_CPLR,India,LOWSEC,Quantile 2,Both sexes,1.12227
2021,SE_ALP_CPLR,India,PRIMAR,Quantile 4,Female,1.00936
2021,SE_ALP_CPLR,India,LOWSEC,Quantile 2,Male,1.16351
2019,SE_ALP_CPLR,Belarus,UPPSEC,Quantile 2,Female,0.0
2019,SE_ALP_CPLR,Belarus,PRIMAR,Quantile 2,Both sexes,1.0
2019,SE_ALP_CPLR,Belarus,UPPSEC,Quantile 5 (richest),Both sexes,0.0
2019,SE_ALP_CPLR,Belarus,UPPSEC,Quantile 2,Male,0.0
2019,SE_ALP_CPLR,Belarus,LOWSEC,Quantile 3,Both sexes,0.0
2019,SE_ALP_CPLR,Belarus,PRIMAR,Quantile 4,Male,0.0
2019,SE_ALP_CPLR,Belarus,LOWSEC,Quantile 1 (poorest),Female,0.0
2019,SE_ALP_CPLR,Belarus,PRIMAR,Quantile 4,Both sexes,0.0
2019,SE_ALP_CPLR,Belarus,LOWSEC,Quantile 2,Female,0.0
2019,SE_ALP_CPLR,Belarus,PRIMAR,Quantile 4,Female,0.0
2019,SE_ALP_CPLR,Belarus,LOWSEC,Quantile 2,Male,0.0
2019,SE_ALP_CPLR,Belarus,LOWSEC,Quantile 5 (richest),Male,0.0
2019,SE_ALP_CPLR,Belarus,LOWSEC,Quantile 5 (richest),Both sexes,0.0
2019,SE_ALP_CPLR,Belarus,PRIMAR,Total or no breakdown,Female,1.0
2019,SE_ALP_CPLR,Belarus,UPPSEC,Quantile 5 (richest),Male,0.0
2019,SE_ALP_CPLR,Belarus,PRIMAR,Quantile 5 (richest),Both sexes,0.0
2019,SE_ALP_CPLR,Belarus,UPPSEC,Total or no breakdown,Female,0.90401
2019,SE_ALP_CPLR,Belarus,PRIMAR,Quantile 5 (richest),Female,0.0
2019,SE_ALP_CPLR,Belarus,LOWSEC,Total or no breakdown,Female,1.0
2019,SE_ALP_CPLR,Belarus,PRIMAR,Quantile 5 (richest),Male,0.0
2019,SE_ALP_CPLR,Belarus,UPPSEC,Quantile 4,Female,0.0
2019,SE_ALP_CPLR,Belarus,UPPSEC,Quantile 4,Male,0.0
2018,SE_ALP_CPLR,Costa Rica,UPPSEC,Quantile 1 (poorest),Male,1.63263
2018,SE_ALP_CPLR,Costa Rica,LOWSEC,Quantile 1 (poorest),Male,0.95357
2018,SE_ALP_CPLR,Costa Rica,LOWSEC,Quantile 3,Female,1.0701
2018,SE_ALP_CPLR,Costa Rica,LOWSEC,Quantile 3,Both sexes,1.04018
2018,SE_ALP_CPLR,Costa Rica,UPPSEC,Quantile 2,Male,1.0751
2018,SE_ALP_CPLR,Costa Rica,UPPSEC,Quantile 5 (richest),Both sexes,0.0
2018,SE_ALP_CPLR,Costa Rica,PRIMAR,Quantile 2,Both sexes,1.00833
2018,SE_ALP_CPLR,Costa Rica,UPPSEC,Quantile 4,Female,1.10247
2018,SE_ALP_CPLR,Costa Rica,UPPSEC,Quantile 1 (poorest),Female,1.18774
2018,SE_ALP_CPLR,Costa Rica,PRIMAR,Quantile 1 (poorest),Female,1.02257
2018,SE_ALP_CPLR,Costa Rica,LOWSEC,Quantile 2,Both sexes,1.12934
2018,SE_ALP_CPLR,Costa Rica,PRIMAR,Quantile 1 (poorest),Male,0.96006
2018,SE_ALP_CPLR,Costa Rica,LOWSEC,Quantile 2,Male,1.25692
2019,SE_ALP_CPLR,Costa Rica,UPPSEC,Total or no breakdown,Both sexes,0.8943
2019,SE_ALP_CPLR,Costa Rica,PRIMAR,Total or no breakdown,Both sexes,0.9945
2019,SE_ALP_CPLR,Costa Rica,LOWSEC,Total or no breakdown,Both sexes,0.9211
2021,SE_ALP_CPLR,India,UPPSEC,Quantile 1 (poorest),Female,1.32773
2021,SE_ALP_CPLR,India,LOWSEC,Quantile 2,Female,1.07687
2021,SE_ALP_CPLR,India,UPPSEC,Quantile 1 (poorest),Both sexes,1.35166
2021,SE_ALP_CPLR,India,PRIMAR,Quantile 3,Female,1.0138
2021,SE_ALP_CPLR,India,LOWSEC,Quantile 4,Both sexes,1.04303
2021,SE_ALP_CPLR,India,UPPSEC,Quantile 2,Both sexes,1.20073
2021,SE_ALP_CPLR,India,PRIMAR,Total or no breakdown,Male,0.98189
2021,SE_ALP_CPLR,India,UPPSEC,Quantile 2,Female,1.14965
2020,SE_ALP_CPLR,Costa Rica,UPPSEC,Total or no breakdown,Both sexes,0.9147
2020,SE_ALP_CPLR,Costa Rica,LOWSEC,Total or no breakdown,Both sexes,0.9365
2020,SE_ALP_CPLR,Costa Rica,PRIMAR,Total or no breakdown,Both sexes,1.0083
2021,SE_ALP_CPLR,Costa Rica,PRIMAR,Total or no breakdown,Both sexes,0.9992
2021,SE_ALP_CPLR,Costa Rica,LOWSEC,Total or no breakdown,Both sexes,0.9899
2021,SE_ALP_CPLR,Costa Rica,UPPSEC,Total or no breakdown,Both sexes,0.8673
2012,SE_ALP_CPLR,Croatia,PRIMAR,Total or no breakdown,Both sexes,1.0
2012,SE_ALP_CPLR,Croatia,LOWSEC,Total or no breakdown,Both sexes,0.99479
2012,SE_ALP_CPLR,Croatia,UPPSEC,Total or no breakdown,Both sexes,0.9637
2013,SE_ALP_CPLR,Croatia,UPPSEC,Total or no breakdown,Both sexes,0.97339
2013,SE_ALP_CPLR,Croatia,LOWSEC,Total or no breakdown,Both sexes,1.01185
2013,SE_ALP_CPLR,Croatia,PRIMAR,Total or no breakdown,Both sexes,1.0
2014,SE_ALP_CPLR,Croatia,PRIMAR,Total or no breakdown,Both sexes,0.9976
2014,SE_ALP_CPLR,Croatia,LOWSEC,Total or no breakdown,Both sexes,1.00152
2014,SE_ALP_CPLR,Croatia,UPPSEC,Total or no breakdown,Both sexes,0.98251
2015,SE_ALP_CPLR,Croatia,UPPSEC,Total or no breakdown,Both sexes,0.99844
2015,SE_ALP_CPLR,Croatia,LOWSEC,Total or no breakdown,Both sexes,0.99293
2015,SE_ALP_CPLR,Croatia,PRIMAR,Total or no breakdown,Both sexes,1.0
2016,SE_ALP_CPLR,Croatia,UPPSEC,Total or no breakdown,Both sexes,0.9804
2021,SE_ALP_CPLR,India,LOWSEC,Quantile 3,Female,1.05386
2021,SE_ALP_CPLR,India,UPPSEC,Quantile 2,Male,1.25444
2021,SE_ALP_CPLR,India,UPPSEC,Total or no breakdown,Female,0.65973
2021,SE_ALP_CPLR,India,PRIMAR,Quantile 2,Both sexes,1.05765
2021,SE_ALP_CPLR,India,UPPSEC,Quantile 5 (richest),Male,1.03464
2021,SE_ALP_CPLR,India,LOWSEC,Quantile 5 (richest),Male,1.01011
2021,SE_ALP_CPLR,India,LOWSEC,Quantile 5 (richest),Both sexes,1.00468
2021,SE_ALP_CPLR,India,PRIMAR,Total or no breakdown,Both sexes,0.97675
2016,SE_ALP_CPLR,Croatia,PRIMAR,Total or no breakdown,Both sexes,1.0255
2016,SE_ALP_CPLR,Croatia,LOWSEC,Total or no breakdown,Both sexes,0.99394
2017,SE_ALP_CPLR,Croatia,UPPSEC,Total or no breakdown,Both sexes,0.98277
2017,SE_ALP_CPLR,Croatia,LOWSEC,Total or no breakdown,Both sexes,1.00262
2017,SE_ALP_CPLR,Croatia,PRIMAR,Total or no breakdown,Both sexes,1.0271
2018,SE_ALP_CPLR,Croatia,PRIMAR,Total or no breakdown,Both sexes,1.0041
2018,SE_ALP_CPLR,Croatia,LOWSEC,Total or no breakdown,Both sexes,0.98914
2018,SE_ALP_CPLR,Croatia,UPPSEC,Total or no breakdown,Both sexes,0.96748
2019,SE_ALP_CPLR,Croatia,UPPSEC,Total or no breakdown,Both sexes,0.9671
2019,SE_ALP_CPLR,Croatia,LOWSEC,Total or no breakdown,Both sexes,0.98538
2019,SE_ALP_CPLR,Croatia,PRIMAR,Total or no breakdown,Both sexes,0.9925
2020,SE_ALP_CPLR,Croatia,PRIMAR,Total or no breakdown,Both sexes,1.0063
2020,SE_ALP_CPLR,Croatia,LOWSEC,Total or no breakdown,Both sexes,0.99564
2020,SE_ALP_CPLR,Croatia,UPPSEC,Total or no breakdown,Both sexes,0.97145
2021,SE_ALP_CPLR,Croatia,LOWSEC,Total or no breakdown,Both sexes,0.9996
2021,SE_ALP_CPLR,Croatia,PRIMAR,Total or no breakdown,Both sexes,0.9913
2021,SE_ALP_CPLR,Croatia,UPPSEC,Total or no breakdown,Both sexes,0.98683
2006,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,0.99269
2006,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,1.01862
2006,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,0.95106
2019,SE_ALP_CPLR,Belarus,LOWSEC,Total or no breakdown,Both sexes,0.97478
2010,SE_ALP_CPLR,Canada,LOWSEC,Total or no breakdown,Both sexes,0.97484
2010,SE_ALP_CPLR,Canada,PRIMAR,Total or no breakdown,Both sexes,0.98738
2010,SE_ALP_CPLR,Canada,UPPSEC,Total or no breakdown,Both sexes,0.94472
2015,SE_ALP_CPLR,Canada,UPPSEC,Total or no breakdown,Both sexes,0.9397
2016,SE_ALP_CPLR,Canada,UPPSEC,Total or no breakdown,Both sexes,1.00612
2017,SE_ALP_CPLR,Canada,UPPSEC,Total or no breakdown,Both sexes,0.95426
2014,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Total or no breakdown,Female,0.95128
2014,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 5 (richest),Male,0.0
2021,SE_ALP_CPLR,India,UPPSEC,Quantile 3,Male,1.15967
2021,SE_ALP_CPLR,India,LOWSEC,Quantile 4,Male,1.05989
2021,SE_ALP_CPLR,India,LOWSEC,Quantile 4,Female,1.02546
2021,SE_ALP_CPLR,India,UPPSEC,Quantile 3,Both sexes,1.11634
2021,SE_ALP_CPLR,India,UPPSEC,Quantile 3,Female,1.07481
2021,SE_ALP_CPLR,India,PRIMAR,Quantile 1 (poorest),Male,1.1141
2021,SE_ALP_CPLR,India,UPPSEC,Total or no breakdown,Both sexes,0.72287
2021,SE_ALP_CPLR,India,UPPSEC,Quantile 1 (poorest),Male,1.39177
2007,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,0.99866
2007,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,1.0041
2007,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,0.98979
2008,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,0.96644
2008,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,0.99078
2008,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,0.99938
2009,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,1.00989
2009,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,0.9953
2009,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,0.91667
2010,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,0.94379
2014,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 4,Male,0.87947
2014,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Total or no breakdown,Female,1.00695
2014,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 5 (richest),Female,0.0
2014,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 1 (poorest),Male,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Total or no breakdown,Male,0.98614
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 4,Both sexes,1.07795
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Total or no breakdown,Female,0.99213
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 4,Male,1.03764
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 5 (richest),Male,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 4,Male,0.98189
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Total or no breakdown,Male,0.93002
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 4,Both sexes,0.9793
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 1 (poorest),Both sexes,1.0
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 1 (poorest),Female,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 2,Female,1.0
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 2,Male,0.99049
2010,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,1.0
2010,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,1.01742
2011,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,1.0
2011,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,0.90596
2011,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,0.96634
2012,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,0.96511
2012,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,1.0
2012,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,0.99608
2013,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,0.99445
2013,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,1.0
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 5 (richest),Female,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 5 (richest),Both sexes,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 3,Male,0.98218
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 3,Male,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 2,Female,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Total or no breakdown,Male,0.99828
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Total or no breakdown,Both sexes,0.99552
2013,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,0.96924
2014,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,0.9544
2014,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,0.9965
2014,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,0.99656
2015,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,1.01156
2015,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,1.0
2015,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,0.99453
2016,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,1.004
2016,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,0.98465
2016,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,0.95539
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 4,Male,0.98756
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 3,Both sexes,1.03707
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 4,Female,1.00436
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 1 (poorest),Both sexes,1.04485
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 2,Male,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 4,Female,0.97586
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 2,Both sexes,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 1 (poorest),Both sexes,0.0
2017,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,0.99462
2017,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,1.0
2017,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,1.0467
2018,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,1.0471
2018,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,1.0053
2018,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,1.01246
2019,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,1.04446
2019,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,1.017
2019,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,1.04429
2020,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,1.02973
2020,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,1.0075
2020,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,1.05316
2021,SE_ALP_CPLR,Cyprus,PRIMAR,Total or no breakdown,Both sexes,1.0055
2021,SE_ALP_CPLR,Cyprus,UPPSEC,Total or no breakdown,Both sexes,1.05538
2021,SE_ALP_CPLR,Cyprus,LOWSEC,Total or no breakdown,Both sexes,0.96961
2006,SE_ALP_CPLR,Denmark,UPPSEC,Total or no breakdown,Both sexes,0.83822
2006,SE_ALP_CPLR,Denmark,PRIMAR,Total or no breakdown,Both sexes,0.99692
2006,SE_ALP_CPLR,Denmark,LOWSEC,Total or no breakdown,Both sexes,0.99728
2007,SE_ALP_CPLR,Denmark,LOWSEC,Total or no breakdown,Both sexes,0.9981
2007,SE_ALP_CPLR,Denmark,PRIMAR,Total or no breakdown,Both sexes,1.0
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 1 (poorest),Female,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 3,Female,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 2,Both sexes,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 4,Both sexes,0.99532
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 3,Female,0.98281
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 3,Female,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 3,Male,0.0
2012,SE_ALP_CPLR,Israel,LOWSEC,Total or no breakdown,Both sexes,1.0206
2012,SE_ALP_CPLR,Israel,PRIMAR,Total or no breakdown,Both sexes,1.0006
2012,SE_ALP_CPLR,Israel,UPPSEC,Total or no breakdown,Both sexes,1.04179
2013,SE_ALP_CPLR,Israel,PRIMAR,Total or no breakdown,Both sexes,1.0
2013,SE_ALP_CPLR,Israel,LOWSEC,Total or no breakdown,Both sexes,1.0161
2015,SE_ALP_CPLR,Israel,LOWSEC,Total or no breakdown,Both sexes,1.0129
2015,SE_ALP_CPLR,Israel,PRIMAR,Total or no breakdown,Both sexes,1.0005
2017,SE_ALP_CPLR,Israel,PRIMAR,Total or no breakdown,Both sexes,1.0018
2017,SE_ALP_CPLR,Israel,LOWSEC,Total or no breakdown,Both sexes,1.0143
2018,SE_ALP_CPLR,Israel,LOWSEC,Total or no breakdown,Both sexes,0.99707
2007,SE_ALP_CPLR,Denmark,UPPSEC,Total or no breakdown,Both sexes,0.80324
2008,SE_ALP_CPLR,Denmark,PRIMAR,Total or no breakdown,Both sexes,1.0
2008,SE_ALP_CPLR,Denmark,LOWSEC,Total or no breakdown,Both sexes,1.0014
2008,SE_ALP_CPLR,Denmark,UPPSEC,Total or no breakdown,Both sexes,0.83073
2009,SE_ALP_CPLR,Denmark,LOWSEC,Total or no breakdown,Both sexes,1.0
2009,SE_ALP_CPLR,Denmark,PRIMAR,Total or no breakdown,Both sexes,1.0
2009,SE_ALP_CPLR,Denmark,UPPSEC,Total or no breakdown,Both sexes,0.78964
2010,SE_ALP_CPLR,Denmark,UPPSEC,Total or no breakdown,Both sexes,0.7683
2010,SE_ALP_CPLR,Denmark,PRIMAR,Total or no breakdown,Both sexes,1.0
2010,SE_ALP_CPLR,Denmark,LOWSEC,Total or no breakdown,Both sexes,1.0
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 1 (poorest),Male,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 1 (poorest),Male,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Total or no breakdown,Both sexes,0.91392
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 1 (poorest),Male,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Total or no breakdown,Both sexes,0.99254
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 5 (richest),Male,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 2,Both sexes,0.99544
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 3,Both sexes,0.98925
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Total or no breakdown,Female,0.90017
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 3,Both sexes,0.9825
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 2,Male,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Total or no breakdown,Female,0.99892
2018,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 4,Female,1.10217
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 5 (richest),Both sexes,0.0
2018,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 1 (poorest),Female,1.0
