Year,SeriesCode,Страна ,Name of international institution,Value
2019,SG_INT_VRTDEV,Malta,IMF,0.06256
2019,SG_INT_VRTDEV,Malta,IBRD,0.0848
2019,SG_INT_VRTDEV,Malta,IFC,0.0888
2020,SG_INT_VRTDEV,Malta,IBRD,0.0832
2020,SG_INT_VRTDEV,Malta,IMF,0.06255
2020,SG_INT_VRTDEV,Malta,IFC,0.08943
2020,SG_INT_VRTDEV,Malta,WTO,0.60976
2018,SG_INT_VRTDEV,Bosnia and Herzegovina,IFC,0.053
2018,SG_INT_VRTDEV,Bosnia and Herzegovina,IBRD,0.0637
2018,SG_INT_VRTDEV,Bosnia and Herzegovina,UNGA,0.5181
2018,SG_INT_VRTDEV,Bosnia and Herzegovina,IMF,0.0818
2019,SG_INT_VRTDEV,Bosnia and Herzegovina,IMF,0.08182
2019,SG_INT_VRTDEV,Bosnia and Herzegovina,IBRD,0.063
2019,SG_INT_VRTDEV,Bosnia and Herzegovina,UNGA,0.5181
2019,SG_INT_VRTDEV,Bosnia and Herzegovina,IFC,0.0525
2020,SG_INT_VRTDEV,Bosnia and Herzegovina,UNGA,0.5181
2020,SG_INT_VRTDEV,Bosnia and Herzegovina,IFC,0.05281
2016,SG_INT_VRTDEV,Iceland,IBRD,0.1
2016,SG_INT_VRTDEV,Iceland,IFC,0.03173
2016,SG_INT_VRTDEV,Iceland,IMF,0.094
2017,SG_INT_VRTDEV,Iceland,IFC,0.03173
2017,SG_INT_VRTDEV,Iceland,IBRD,0.1032
2017,SG_INT_VRTDEV,Iceland,WTO,0.6098
2017,SG_INT_VRTDEV,Iceland,UNGA,0.5181
2017,SG_INT_VRTDEV,Iceland,IMF,0.0931
2018,SG_INT_VRTDEV,Iceland,WTO,0.6098
2018,SG_INT_VRTDEV,Iceland,UNGA,0.5181
2018,SG_INT_VRTDEV,Iceland,IBRD,0.1016
2020,SG_INT_VRTDEV,Malta,ECOSOC,1.85185
2020,SG_INT_VRTDEV,Malta,UNGA,0.5181
2021,SG_INT_VRTDEV,Malta,IFC,0.08564
2021,SG_INT_VRTDEV,Malta,WTO,0.60976
2021,SG_INT_VRTDEV,Malta,IBRD,0.08124
2021,SG_INT_VRTDEV,Malta,IMF,0.06234
2021,SG_INT_VRTDEV,Malta,UNGA,0.51813
2022,SG_INT_VRTDEV,Malta,IBRD,0.07987
2022,SG_INT_VRTDEV,Malta,IFC,0.08331
2022,SG_INT_VRTDEV,Malta,UNGA,0.51813
2020,SG_INT_VRTDEV,Bosnia and Herzegovina,IBRD,0.06207
2020,SG_INT_VRTDEV,Bosnia and Herzegovina,IMF,0.0818
2021,SG_INT_VRTDEV,Bosnia and Herzegovina,IMF,0.08157
2021,SG_INT_VRTDEV,Bosnia and Herzegovina,IBRD,0.06317
2021,SG_INT_VRTDEV,Bosnia and Herzegovina,IFC,0.05675
2021,SG_INT_VRTDEV,Bosnia and Herzegovina,UNGA,0.51813
2022,SG_INT_VRTDEV,Bosnia and Herzegovina,IFC,0.06074
2022,SG_INT_VRTDEV,Bosnia and Herzegovina,IBRD,0.06344
2022,SG_INT_VRTDEV,Bosnia and Herzegovina,UNGA,0.51813
2022,SG_INT_VRTDEV,Bosnia and Herzegovina,IMF,0.0822
2018,SG_INT_VRTDEV,Iceland,IFC,0.0317
2018,SG_INT_VRTDEV,Iceland,IMF,0.0931
2019,SG_INT_VRTDEV,Iceland,IMF,0.09307
2019,SG_INT_VRTDEV,Iceland,IFC,0.0313
2019,SG_INT_VRTDEV,Iceland,IBRD,0.1003
2019,SG_INT_VRTDEV,Iceland,UNGA,0.5181
2019,SG_INT_VRTDEV,Iceland,WTO,0.6098
2020,SG_INT_VRTDEV,Iceland,UNGA,0.5181
2020,SG_INT_VRTDEV,Iceland,WTO,0.60976
2020,SG_INT_VRTDEV,Iceland,IFC,0.03154
2020,SG_INT_VRTDEV,Iceland,IMF,0.09304
2020,SG_INT_VRTDEV,Belarus,IMF,0.16449
2020,SG_INT_VRTDEV,Belarus,UNGA,0.5181
2021,SG_INT_VRTDEV,Belarus,IFC,0.22174
2021,SG_INT_VRTDEV,Belarus,UNGA,0.51813
2021,SG_INT_VRTDEV,Belarus,IMF,0.16417
2021,SG_INT_VRTDEV,Belarus,IBRD,0.20271
2022,SG_INT_VRTDEV,Belarus,IBRD,0.19806
2022,SG_INT_VRTDEV,Belarus,IFC,0.21414
2022,SG_INT_VRTDEV,Belarus,UNGA,0.51813
2022,SG_INT_VRTDEV,Belarus,IMF,0.16544
2000,SG_INT_VRTDEV,Canada,AFDB,3.873
2020,SG_INT_VRTDEV,Iceland,IBRD,0.10057
2021,SG_INT_VRTDEV,Iceland,WTO,0.60976
2021,SG_INT_VRTDEV,Iceland,IBRD,0.10019
2021,SG_INT_VRTDEV,Iceland,IFC,0.03664
2021,SG_INT_VRTDEV,Iceland,UNGA,0.51813
2021,SG_INT_VRTDEV,Iceland,IMF,0.0928
2022,SG_INT_VRTDEV,Iceland,IFC,0.03872
2022,SG_INT_VRTDEV,Iceland,WTO,0.60976
2022,SG_INT_VRTDEV,Iceland,IMF,0.09352
2022,SG_INT_VRTDEV,Iceland,UNGA,0.51813
2022,SG_INT_VRTDEV,Iceland,IBRD,0.10046
2000,SG_INT_VRTDEV,Netherlands (Kingdom of the),IMF,2.4232
2000,SG_INT_VRTDEV,Netherlands (Kingdom of the),WTO,0.7143
2000,SG_INT_VRTDEV,Netherlands (Kingdom of the),UNGA,0.5291
2000,SG_INT_VRTDEV,Netherlands (Kingdom of the),AFDB,0.826
2000,SG_INT_VRTDEV,Netherlands (Kingdom of the),IADB,0.338
2000,SG_INT_VRTDEV,Netherlands (Kingdom of the),IBRD,2.2213
2000,SG_INT_VRTDEV,Netherlands (Kingdom of the),IFC,2.3482
2000,SG_INT_VRTDEV,Netherlands (Kingdom of the),UNSC,6.6667
2000,SG_INT_VRTDEV,Netherlands (Kingdom of the),ADB,1.175
2005,SG_INT_VRTDEV,Netherlands (Kingdom of the),IFC,2.341
2005,SG_INT_VRTDEV,Netherlands (Kingdom of the),IBRD,2.2088
2005,SG_INT_VRTDEV,Netherlands (Kingdom of the),IADB,0.338
2005,SG_INT_VRTDEV,Netherlands (Kingdom of the),AFDB,0.78
2005,SG_INT_VRTDEV,Netherlands (Kingdom of the),WTO,0.6711
2005,SG_INT_VRTDEV,Netherlands (Kingdom of the),IMF,2.3846
2005,SG_INT_VRTDEV,Netherlands (Kingdom of the),ADB,1.14
2005,SG_INT_VRTDEV,Netherlands (Kingdom of the),UNGA,0.5236
2010,SG_INT_VRTDEV,Netherlands (Kingdom of the),IFC,2.3347
2010,SG_INT_VRTDEV,Netherlands (Kingdom of the),IMF,2.3424
2010,SG_INT_VRTDEV,Netherlands (Kingdom of the),UNGA,0.5208
2010,SG_INT_VRTDEV,Netherlands (Kingdom of the),ADB,1.23
2010,SG_INT_VRTDEV,Netherlands (Kingdom of the),AFDB,0.854
2010,SG_INT_VRTDEV,Netherlands (Kingdom of the),WTO,0.6536
2010,SG_INT_VRTDEV,Netherlands (Kingdom of the),IBRD,2.2052
2010,SG_INT_VRTDEV,Netherlands (Kingdom of the),IADB,0.338
2010,SG_INT_VRTDEV,Netherlands (Kingdom of the),FSB,3.8462
2014,SG_INT_VRTDEV,Netherlands (Kingdom of the),AFDB,0.867
2015,SG_INT_VRTDEV,Netherlands (Kingdom of the),WTO,0.625
2015,SG_INT_VRTDEV,Netherlands (Kingdom of the),ADB,1.12
2015,SG_INT_VRTDEV,Netherlands (Kingdom of the),UNGA,0.5181
2000,SG_INT_VRTDEV,India,IFC,3.3982
2000,SG_INT_VRTDEV,India,IMF,1.9541
2000,SG_INT_VRTDEV,India,ECOSOC,1.85185
2000,SG_INT_VRTDEV,India,ADB,5.497
2000,SG_INT_VRTDEV,India,WTO,0.7143
2000,SG_INT_VRTDEV,India,UNGA,0.5291
2000,SG_INT_VRTDEV,India,AFDB,0.259
2000,SG_INT_VRTDEV,India,IBRD,2.7986
2005,SG_INT_VRTDEV,India,ECOSOC,1.85185
2005,SG_INT_VRTDEV,India,IMF,1.923
2005,SG_INT_VRTDEV,India,IFC,3.3878
2022,SG_INT_VRTDEV,Malta,IMF,0.06282
2022,SG_INT_VRTDEV,Malta,WTO,0.60976
2000,SG_INT_VRTDEV,Mexico,WTO,0.7143
2000,SG_INT_VRTDEV,Mexico,UNGA,0.5291
2000,SG_INT_VRTDEV,Mexico,IMF,1.2196
2000,SG_INT_VRTDEV,Mexico,ECOSOC,1.85185
2000,SG_INT_VRTDEV,Mexico,IADB,6.912
2000,SG_INT_VRTDEV,Mexico,IBRD,1.1838
2000,SG_INT_VRTDEV,Mexico,IFC,1.1595
2005,SG_INT_VRTDEV,Mexico,IFC,1.1559
2005,SG_INT_VRTDEV,Mexico,IBRD,1.1772
2015,SG_INT_VRTDEV,Netherlands (Kingdom of the),FSB,3.5088
2015,SG_INT_VRTDEV,Netherlands (Kingdom of the),IADB,0.218
2015,SG_INT_VRTDEV,Netherlands (Kingdom of the),IMF,2.0774
2015,SG_INT_VRTDEV,Netherlands (Kingdom of the),AFDB,0.87
2015,SG_INT_VRTDEV,Netherlands (Kingdom of the),IBRD,1.9088
2015,SG_INT_VRTDEV,Netherlands (Kingdom of the),IFC,2.09604
2016,SG_INT_VRTDEV,Netherlands (Kingdom of the),ADB,1.119
2016,SG_INT_VRTDEV,Netherlands (Kingdom of the),IBRD,2.01
2016,SG_INT_VRTDEV,Netherlands (Kingdom of the),IFC,2.09604
2016,SG_INT_VRTDEV,Netherlands (Kingdom of the),IMF,1.78
2005,SG_INT_VRTDEV,India,IBRD,2.7829
2005,SG_INT_VRTDEV,India,AFDB,0.248
2005,SG_INT_VRTDEV,India,UNGA,0.5236
2005,SG_INT_VRTDEV,India,WTO,0.6711
2005,SG_INT_VRTDEV,India,ADB,5.419
2010,SG_INT_VRTDEV,India,IFC,3.3787
2010,SG_INT_VRTDEV,India,UNGA,0.5208
2010,SG_INT_VRTDEV,India,IMF,1.8889
2010,SG_INT_VRTDEV,India,ECOSOC,1.85185
2010,SG_INT_VRTDEV,India,WTO,0.6536
2010,SG_INT_VRTDEV,India,AFDB,0.243
2005,SG_INT_VRTDEV,Mexico,IADB,6.912
2005,SG_INT_VRTDEV,Mexico,IMF,1.2002
2005,SG_INT_VRTDEV,Mexico,UNGA,0.5236
2005,SG_INT_VRTDEV,Mexico,WTO,0.6711
2005,SG_INT_VRTDEV,Mexico,ECOSOC,1.85185
2010,SG_INT_VRTDEV,Mexico,IFC,1.1528
2010,SG_INT_VRTDEV,Mexico,WTO,0.6536
2010,SG_INT_VRTDEV,Mexico,IMF,1.4349
2010,SG_INT_VRTDEV,Mexico,IADB,6.912
2010,SG_INT_VRTDEV,Mexico,FSB,3.8462
2010,SG_INT_VRTDEV,Mexico,IBRD,1.1753
2016,SG_INT_VRTDEV,Netherlands (Kingdom of the),FSB,3.5088
2016,SG_INT_VRTDEV,Netherlands (Kingdom of the),IADB,0.218
2016,SG_INT_VRTDEV,Netherlands (Kingdom of the),AFDB,0.879
2016,SG_INT_VRTDEV,Netherlands (Kingdom of the),UNGA,0.5181
2016,SG_INT_VRTDEV,Netherlands (Kingdom of the),WTO,0.6173
2017,SG_INT_VRTDEV,Netherlands (Kingdom of the),ADB,1.119
2017,SG_INT_VRTDEV,Netherlands (Kingdom of the),AFDB,0.879
2017,SG_INT_VRTDEV,Netherlands (Kingdom of the),FSB,3.5088
2017,SG_INT_VRTDEV,Netherlands (Kingdom of the),IBRD,1.971
2017,SG_INT_VRTDEV,Netherlands (Kingdom of the),IADB,0.218
2010,SG_INT_VRTDEV,India,ADB,6.05
2010,SG_INT_VRTDEV,India,IBRD,2.7784
2010,SG_INT_VRTDEV,India,FSB,5.7692
2014,SG_INT_VRTDEV,India,AFDB,0.233
2015,SG_INT_VRTDEV,India,IBRD,3.0509
2015,SG_INT_VRTDEV,India,WTO,0.625
2015,SG_INT_VRTDEV,India,ADB,5.369
2015,SG_INT_VRTDEV,India,ECOSOC,1.85185
2015,SG_INT_VRTDEV,India,IMF,2.3389
2015,SG_INT_VRTDEV,India,UNGA,0.5181
2015,SG_INT_VRTDEV,India,IFC,3.81906
2010,SG_INT_VRTDEV,Mexico,UNGA,0.5208
2010,SG_INT_VRTDEV,Mexico,UNSC,6.6667
2015,SG_INT_VRTDEV,Mexico,IFC,1.15389
2015,SG_INT_VRTDEV,Mexico,IMF,1.4677
2015,SG_INT_VRTDEV,Mexico,FSB,3.5088
2015,SG_INT_VRTDEV,Mexico,IADB,7.249
2015,SG_INT_VRTDEV,Mexico,UNGA,0.5181
2015,SG_INT_VRTDEV,Mexico,WTO,0.625
2015,SG_INT_VRTDEV,Mexico,IBRD,0.8902
2016,SG_INT_VRTDEV,Mexico,IFC,1.15389
2016,SG_INT_VRTDEV,Mexico,WTO,0.6173
2017,SG_INT_VRTDEV,Netherlands (Kingdom of the),IMF,1.7658
2017,SG_INT_VRTDEV,Netherlands (Kingdom of the),UNGA,0.5181
2017,SG_INT_VRTDEV,Netherlands (Kingdom of the),WTO,0.6098
2017,SG_INT_VRTDEV,Netherlands (Kingdom of the),IFC,2.09604
2018,SG_INT_VRTDEV,Netherlands (Kingdom of the),UNSC,6.6667
2018,SG_INT_VRTDEV,Netherlands (Kingdom of the),IMF,1.7654
2018,SG_INT_VRTDEV,Netherlands (Kingdom of the),IADB,0.2
2018,SG_INT_VRTDEV,Netherlands (Kingdom of the),FSB,3.5088
2018,SG_INT_VRTDEV,Netherlands (Kingdom of the),AFDB,0.8879
2018,SG_INT_VRTDEV,Netherlands (Kingdom of the),UNGA,0.5181
2015,SG_INT_VRTDEV,India,FSB,5.2632
2015,SG_INT_VRTDEV,India,AFDB,0.26
2016,SG_INT_VRTDEV,India,FSB,5.2632
2016,SG_INT_VRTDEV,India,IFC,3.81906
2016,SG_INT_VRTDEV,India,UNGA,0.5181
2016,SG_INT_VRTDEV,India,IMF,2.658
2016,SG_INT_VRTDEV,India,ECOSOC,1.85185
2016,SG_INT_VRTDEV,India,ADB,5.363
2016,SG_INT_VRTDEV,India,WTO,0.6173
2016,SG_INT_VRTDEV,India,AFDB,0.265
2016,SG_INT_VRTDEV,India,IBRD,3.06
2016,SG_INT_VRTDEV,Mexico,UNGA,0.5181
2016,SG_INT_VRTDEV,Mexico,IADB,7.249
2016,SG_INT_VRTDEV,Mexico,FSB,3.5088
2016,SG_INT_VRTDEV,Mexico,IBRD,0.99
2016,SG_INT_VRTDEV,Mexico,IMF,1.816
2017,SG_INT_VRTDEV,Mexico,IFC,1.15389
2017,SG_INT_VRTDEV,Mexico,IMF,1.8008
2017,SG_INT_VRTDEV,Mexico,UNGA,0.5181
2017,SG_INT_VRTDEV,Mexico,FSB,3.5088
2017,SG_INT_VRTDEV,Mexico,IBRD,1.6452
2017,SG_INT_VRTDEV,Mexico,IADB,7.249
2018,SG_INT_VRTDEV,Netherlands (Kingdom of the),IFC,2.096
2018,SG_INT_VRTDEV,Netherlands (Kingdom of the),WTO,0.6098
2018,SG_INT_VRTDEV,Netherlands (Kingdom of the),ADB,1.1173
2018,SG_INT_VRTDEV,Netherlands (Kingdom of the),IBRD,1.9301
2019,SG_INT_VRTDEV,Netherlands (Kingdom of the),FSB,3.5088
2019,SG_INT_VRTDEV,Netherlands (Kingdom of the),IADB,0.2
2019,SG_INT_VRTDEV,Netherlands (Kingdom of the),IMF,1.76544
2019,SG_INT_VRTDEV,Netherlands (Kingdom of the),IBRD,1.8945
2019,SG_INT_VRTDEV,Netherlands (Kingdom of the),IFC,2.082
2019,SG_INT_VRTDEV,Netherlands (Kingdom of the),UNGA,0.5181
2019,SG_INT_VRTDEV,Netherlands (Kingdom of the),WTO,0.6098
2019,SG_INT_VRTDEV,Netherlands (Kingdom of the),ADB,1.11285
2019,SG_INT_VRTDEV,Netherlands (Kingdom of the),ECOSOC,1.85185
2019,SG_INT_VRTDEV,Netherlands (Kingdom of the),AFDB,0.89434
2020,SG_INT_VRTDEV,Netherlands (Kingdom of the),IBRD,1.84248
2020,SG_INT_VRTDEV,Netherlands (Kingdom of the),ECOSOC,1.85185
2020,SG_INT_VRTDEV,Netherlands (Kingdom of the),ADB,1.113
2020,SG_INT_VRTDEV,Netherlands (Kingdom of the),IADB,0.2
2020,SG_INT_VRTDEV,Netherlands (Kingdom of the),IMF,1.76451
2020,SG_INT_VRTDEV,Netherlands (Kingdom of the),UNGA,0.5181
2017,SG_INT_VRTDEV,India,WTO,0.6098
2017,SG_INT_VRTDEV,India,AFDB,0.265
2017,SG_INT_VRTDEV,India,ADB,5.363
2017,SG_INT_VRTDEV,India,ECOSOC,1.85185
2017,SG_INT_VRTDEV,India,IMF,2.6361
2017,SG_INT_VRTDEV,India,UNGA,0.5181
2017,SG_INT_VRTDEV,India,IFC,3.81906
2017,SG_INT_VRTDEV,India,FSB,5.2632
2017,SG_INT_VRTDEV,India,IBRD,2.9918
2018,SG_INT_VRTDEV,India,ADB,5.3519
2018,SG_INT_VRTDEV,India,WTO,0.6098
2017,SG_INT_VRTDEV,Mexico,WTO,0.6098
2018,SG_INT_VRTDEV,Mexico,IMF,1.8005
2018,SG_INT_VRTDEV,Mexico,IFC,1.1539
2018,SG_INT_VRTDEV,Mexico,WTO,0.6098
2018,SG_INT_VRTDEV,Mexico,UNGA,0.5181
2018,SG_INT_VRTDEV,Mexico,ECOSOC,1.85185
2018,SG_INT_VRTDEV,Mexico,IADB,7.299
2018,SG_INT_VRTDEV,Mexico,FSB,3.5088
2018,SG_INT_VRTDEV,Mexico,IBRD,1.6932
2019,SG_INT_VRTDEV,Mexico,IFC,1.1461
2019,SG_INT_VRTDEV,Mexico,IMF,1.80046
2018,SG_INT_VRTDEV,India,ECOSOC,1.85185
2018,SG_INT_VRTDEV,India,AFDB,0.2671
2018,SG_INT_VRTDEV,India,UNGA,0.5181
2018,SG_INT_VRTDEV,India,IBRD,2.9293
2018,SG_INT_VRTDEV,India,FSB,5.2632
2018,SG_INT_VRTDEV,India,IMF,2.6355
2018,SG_INT_VRTDEV,India,IFC,3.8191
2019,SG_INT_VRTDEV,India,FSB,5.2632
2019,SG_INT_VRTDEV,India,IBRD,2.9992
2019,SG_INT_VRTDEV,India,UNGA,0.5181
2019,SG_INT_VRTDEV,Mexico,IBRD,1.6622
2019,SG_INT_VRTDEV,Mexico,IADB,7.299
2019,SG_INT_VRTDEV,Mexico,FSB,3.5088
2019,SG_INT_VRTDEV,Mexico,ECOSOC,1.85185
2019,SG_INT_VRTDEV,Mexico,WTO,0.6098
2019,SG_INT_VRTDEV,Mexico,UNGA,0.5181
2020,SG_INT_VRTDEV,Mexico,ECOSOC,1.85185
2020,SG_INT_VRTDEV,Mexico,UNGA,0.5181
2020,SG_INT_VRTDEV,Mexico,WTO,0.60976
2020,SG_INT_VRTDEV,Mexico,IFC,1.1536
2020,SG_INT_VRTDEV,Mexico,IADB,7.299
2019,SG_INT_VRTDEV,India,WTO,0.6098
2019,SG_INT_VRTDEV,India,AFDB,0.29757
2019,SG_INT_VRTDEV,India,ECOSOC,1.85185
2019,SG_INT_VRTDEV,India,ADB,5.3474
2019,SG_INT_VRTDEV,India,IMF,2.63552
2019,SG_INT_VRTDEV,India,IFC,3.7936
2020,SG_INT_VRTDEV,India,FSB,5.26316
2020,SG_INT_VRTDEV,India,WTO,0.60976
2020,SG_INT_VRTDEV,India,IFC,3.81854
2020,SG_INT_VRTDEV,India,IBRD,3.037
2020,SG_INT_VRTDEV,India,IMF,2.63412
2020,SG_INT_VRTDEV,Netherlands (Kingdom of the),WTO,0.60976
2020,SG_INT_VRTDEV,Netherlands (Kingdom of the),IFC,2.09567
2020,SG_INT_VRTDEV,Netherlands (Kingdom of the),FSB,3.50877
2020,SG_INT_VRTDEV,Netherlands (Kingdom of the),AFDB,1.27355
2021,SG_INT_VRTDEV,Netherlands (Kingdom of the),ADB,1.113
2021,SG_INT_VRTDEV,Netherlands (Kingdom of the),ECOSOC,1.85185
2021,SG_INT_VRTDEV,Netherlands (Kingdom of the),AFDB,0.87143
2021,SG_INT_VRTDEV,Netherlands (Kingdom of the),IMF,1.76241
2021,SG_INT_VRTDEV,Netherlands (Kingdom of the),FSB,3.50877
2021,SG_INT_VRTDEV,Netherlands (Kingdom of the),IADB,0.2
2020,SG_INT_VRTDEV,Mexico,FSB,3.50877
2020,SG_INT_VRTDEV,Mexico,IBRD,1.61658
2020,SG_INT_VRTDEV,Mexico,IMF,1.79951
2021,SG_INT_VRTDEV,Mexico,UNSC,6.66667
2021,SG_INT_VRTDEV,Mexico,IBRD,1.55888
2021,SG_INT_VRTDEV,Mexico,FSB,3.50877
2021,SG_INT_VRTDEV,Mexico,IADB,7.299
2021,SG_INT_VRTDEV,Mexico,IFC,1.08178
2021,SG_INT_VRTDEV,Mexico,WTO,0.60976
2021,SG_INT_VRTDEV,Mexico,UNGA,0.51813
2021,SG_INT_VRTDEV,Mexico,ECOSOC,1.85185
2020,SG_INT_VRTDEV,India,ECOSOC,1.85185
2020,SG_INT_VRTDEV,India,AFDB,0.41894
2020,SG_INT_VRTDEV,India,UNGA,0.5181
2020,SG_INT_VRTDEV,India,ADB,5.347
2021,SG_INT_VRTDEV,India,UNGA,0.51813
2021,SG_INT_VRTDEV,India,IFC,3.77758
2021,SG_INT_VRTDEV,India,WTO,0.60976
2021,SG_INT_VRTDEV,India,UNSC,6.66667
2021,SG_INT_VRTDEV,India,FSB,5.26316
2021,SG_INT_VRTDEV,India,ADB,5.347
2021,SG_INT_VRTDEV,India,AFDB,0.28666
2021,SG_INT_VRTDEV,Netherlands (Kingdom of the),IFC,2.18305
2021,SG_INT_VRTDEV,Netherlands (Kingdom of the),WTO,0.60976
2021,SG_INT_VRTDEV,Netherlands (Kingdom of the),UNGA,0.51813
2021,SG_INT_VRTDEV,Netherlands (Kingdom of the),IBRD,1.96601
2022,SG_INT_VRTDEV,Netherlands (Kingdom of the),UNGA,0.51813
2022,SG_INT_VRTDEV,Netherlands (Kingdom of the),IFC,2.09931
2022,SG_INT_VRTDEV,Netherlands (Kingdom of the),FSB,3.50877
2022,SG_INT_VRTDEV,Netherlands (Kingdom of the),WTO,0.60976
2022,SG_INT_VRTDEV,Netherlands (Kingdom of the),IMF,1.77604
2022,SG_INT_VRTDEV,Netherlands (Kingdom of the),IBRD,1.91381
2021,SG_INT_VRTDEV,India,IMF,2.63105
2021,SG_INT_VRTDEV,India,IBRD,3.04399
2022,SG_INT_VRTDEV,India,FSB,5.26316
2022,SG_INT_VRTDEV,India,IFC,3.82534
2022,SG_INT_VRTDEV,India,IBRD,3.07589
2022,SG_INT_VRTDEV,India,WTO,0.60976
2022,SG_INT_VRTDEV,India,UNGA,0.51813
2022,SG_INT_VRTDEV,India,IMF,2.6514
2022,SG_INT_VRTDEV,India,ECOSOC,1.85185
2000,SG_INT_VRTDEV,Ireland,UNGA,0.5291
2000,SG_INT_VRTDEV,Ireland,WTO,0.7143
2000,SG_INT_VRTDEV,New Zealand,ADB,1.59
2000,SG_INT_VRTDEV,New Zealand,WTO,0.7143
2000,SG_INT_VRTDEV,New Zealand,UNGA,0.5291
2000,SG_INT_VRTDEV,New Zealand,ECOSOC,1.85185
2000,SG_INT_VRTDEV,New Zealand,IMF,0.4296
2000,SG_INT_VRTDEV,New Zealand,IBRD,0.4651
2000,SG_INT_VRTDEV,New Zealand,IFC,0.1596
2005,SG_INT_VRTDEV,New Zealand,IMF,0.4227
2005,SG_INT_VRTDEV,New Zealand,UNGA,0.5236
2005,SG_INT_VRTDEV,New Zealand,WTO,0.6711
2005,SG_INT_VRTDEV,New Zealand,ADB,1.551
2000,SG_INT_VRTDEV,Ireland,IBRD,0.343
2000,SG_INT_VRTDEV,Ireland,IMF,0.4033
2000,SG_INT_VRTDEV,Ireland,IFC,0.0641
2005,SG_INT_VRTDEV,Ireland,IBRD,0.3411
2005,SG_INT_VRTDEV,Ireland,WTO,0.6711
2005,SG_INT_VRTDEV,Ireland,UNGA,0.5236
2005,SG_INT_VRTDEV,Ireland,IMF,0.3969
2005,SG_INT_VRTDEV,Ireland,ECOSOC,1.85185
2005,SG_INT_VRTDEV,Ireland,IFC,0.0639
2010,SG_INT_VRTDEV,Ireland,WTO,0.6536
2010,SG_INT_VRTDEV,Ireland,ADB,0.402
2005,SG_INT_VRTDEV,New Zealand,IFC,0.1592
2005,SG_INT_VRTDEV,New Zealand,IBRD,0.4625
2010,SG_INT_VRTDEV,New Zealand,ADB,1.694
2010,SG_INT_VRTDEV,New Zealand,WTO,0.6536
2010,SG_INT_VRTDEV,New Zealand,IMF,0.4152
2010,SG_INT_VRTDEV,New Zealand,IBRD,0.4617
2010,SG_INT_VRTDEV,New Zealand,UNGA,0.5208
2010,SG_INT_VRTDEV,New Zealand,IFC,0.1587
2015,SG_INT_VRTDEV,New Zealand,IFC,0.16205
2015,SG_INT_VRTDEV,New Zealand,UNSC,6.6667
2015,SG_INT_VRTDEV,New Zealand,IMF,0.3842
2015,SG_INT_VRTDEV,New Zealand,UNGA,0.5181
2015,SG_INT_VRTDEV,New Zealand,WTO,0.625
2015,SG_INT_VRTDEV,New Zealand,ADB,1.528
2015,SG_INT_VRTDEV,New Zealand,IBRD,0.4694
2016,SG_INT_VRTDEV,New Zealand,WTO,0.6173
2016,SG_INT_VRTDEV,New Zealand,ADB,1.527
2016,SG_INT_VRTDEV,New Zealand,UNGA,0.5181
2016,SG_INT_VRTDEV,New Zealand,UNSC,6.6667
2016,SG_INT_VRTDEV,New Zealand,IBRD,0.45
2016,SG_INT_VRTDEV,New Zealand,IMF,0.28
2010,SG_INT_VRTDEV,Ireland,IBRD,0.3405
2010,SG_INT_VRTDEV,Ireland,IFC,0.0638
2010,SG_INT_VRTDEV,Ireland,IMF,0.3899
2010,SG_INT_VRTDEV,Ireland,UNGA,0.5208
2015,SG_INT_VRTDEV,Ireland,ADB,0.571
2015,SG_INT_VRTDEV,Ireland,WTO,0.625
2015,SG_INT_VRTDEV,Ireland,UNGA,0.5181
2015,SG_INT_VRTDEV,Ireland,IMF,0.5282
2015,SG_INT_VRTDEV,Ireland,IFC,0.07766
2015,SG_INT_VRTDEV,Ireland,IBRD,0.3436
2016,SG_INT_VRTDEV,Ireland,UNGA,0.5181
2016,SG_INT_VRTDEV,New Zealand,IFC,0.16205
2017,SG_INT_VRTDEV,New Zealand,ADB,1.527
2017,SG_INT_VRTDEV,New Zealand,IFC,0.16205
2017,SG_INT_VRTDEV,New Zealand,IMF,0.278
2017,SG_INT_VRTDEV,New Zealand,UNGA,0.5181
2017,SG_INT_VRTDEV,New Zealand,IBRD,0.4429
2017,SG_INT_VRTDEV,New Zealand,WTO,0.6098
2018,SG_INT_VRTDEV,New Zealand,UNGA,0.5181
2018,SG_INT_VRTDEV,New Zealand,ADB,1.5243
2018,SG_INT_VRTDEV,New Zealand,WTO,0.6098
2018,SG_INT_VRTDEV,New Zealand,IBRD,0.4342
2021,SG_INT_VRTDEV,Mexico,IMF,1.79737
2022,SG_INT_VRTDEV,Mexico,FSB,3.50877
2022,SG_INT_VRTDEV,Mexico,ECOSOC,1.85185
2022,SG_INT_VRTDEV,Mexico,UNGA,0.51813
2022,SG_INT_VRTDEV,Mexico,IFC,1.04079
2022,SG_INT_VRTDEV,Mexico,IBRD,1.51765
2022,SG_INT_VRTDEV,Mexico,IMF,1.81127
2022,SG_INT_VRTDEV,Mexico,WTO,0.60976
2000,SG_INT_VRTDEV,Republic of Moldova,UNGA,0.5291
2000,SG_INT_VRTDEV,Republic of Moldova,IMF,0.0692
2000,SG_INT_VRTDEV,Republic of Moldova,IBRD,0.1005
2016,SG_INT_VRTDEV,Ireland,WTO,0.6173
2016,SG_INT_VRTDEV,Ireland,ECOSOC,1.85185
